Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
52	0	-1760.33	-1759.926	-0.4047639	0.253919	0.608363	0.391637	1.21673	0.783275	0.999299
53	1	-1761.631	-1761.227	-0.4041877	0.245794	0.610634	0.389366	1.22127	0.778733	0.9987235
54	0	-1760.573	-1760.168	-0.4043257	0.273123	0.622895	0.377105	1.24579	0.75421	0.9988613
55	1	-1758.815	-1758.409	-0.4052427	0.261518	0.619975	0.380025	1.23995	0.760049	0.9997776
56	0	-1761.583	-1761.178	-0.4046388	0.247805	0.627768	0.372232	1.25554	0.744463	0.999174
57	1	-1758.775	-1758.37	-0.4052427	0.276036	0.614668	0.385332	1.22934	0.770663	0.9997776
58	0	-1762.021	-1761.617	-0.4043714	0.260435	0.63108	0.36892	1.26216	0.737841	0.9989068
59	1	-1758.724	-1758.318	-0.4052427	0.274532	0.618618	0.381382	1.23724	0.762764	0.9997776
60	0	-1761.616	-1761.212	-0.4043634	0.294056	0.622295	0.377705	1.24459	0.755409	0.9988989
61	1	-1760.792	-1760.388	-0.4040954	0.264854	0.6207	0.3793	1.2414	0.758601	0.9986312
62	0	-1760.694	-1760.289	-0.4048838	0.275131	0.629723	0.370277	1.25945	0.740554	0.9994189
63	1	-1760.888	-1760.484	-0.4040691	0.27474	0.612672	0.387328	1.22534	0.774656	0.9986049
64	0	-1759.297	-1758.892	-0.4054194	0.288257	0.622518	0.377482	1.24504	0.754964	0.9999542
65	1	-1758.55	-1758.145	-0.4053958	0.259405	0.61402	0.38598	1.22804	0.77196	0.9999307
66	0	-1761.393	-1760.989	-0.404355	0.242765	0.616703	0.383297	1.23341	0.766593	0.9988905
67	1	-1758.832	-1758.426	-0.4053285	0.255532	0.618729	0.381271	1.23746	0.762541	0.9998635
68	0	-1759.55	-1759.145	-0.4050071	0.268871	0.624597	0.375403	1.24919	0.750805	0.9995421
69	1	-1759.291	-1758.886	-0.4048905	0.271066	0.618851	0.381149	1.2377	0.762298	0.9994256
70	0	-1762.517	-1762.112	-0.4053677	0.313031	0.623548	0.376452	1.2471	0.752904	0.9999026
71	1	-1759.139	-1758.733	-0.4050437	0.277269	0.615493	0.384507	1.23099	0.769014	0.9995786
72	0	-1759.529	-1759.124	-0.4048743	0.278479	0.619806	0.380194	1.23961	0.760388	0.9994093
73	1	-1760.622	-1760.217	-0.4047471	0.286689	0.624965	0.375035	1.24993	0.750071	0.9992822
