Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
151	1	-12.00669	-11.6793	-0.327388	0.101976	0.92181	0.0781901	1.84362	0.15638	0.9248931
152	0	-12.30302	-11.93218	-0.370846	0.142558	0.881226	0.118774	1.76245	0.237548	0.9659733
153	1	-11.818	-11.4558	-0.3621963	0.361129	0.905243	0.0947574	1.81049	0.189515	0.957654
154	0	-12.17636	-11.77519	-0.4011725	0.316565	0.878404	0.121596	1.75681	0.243193	0.9957166
155	1	-16.77682	-16.61517	-0.1616475	0.225493	0.685816	0.314184	1.37163	0.628368	0.7836306
156	0	-12.22606	-11.91133	-0.3147372	0.488977	0.926985	0.0730146	1.85397	0.146029	0.9132661
157	1	-13.71731	-13.4126	-0.3047145	0.626989	0.922574	0.0774257	1.84515	0.154851	0.9041585
158	0	-13.4917	-13.14246	-0.3492389	0.12421	0.820243	0.179757	1.64049	0.359514	0.9453253
159	1	-12.18509	-11.86243	-0.3226601	0.0793559	0.907795	0.0922047	1.81559	0.184409	0.9205306
160	0	-12.47256	-12.19253	-0.2800342	0.174885	0.87847	0.12153	1.75694	0.24306	0.8821167
161	1	-13.55852	-13.20764	-0.3508789	0.326041	0.814441	0.185559	1.62888	0.371118	0.9468769
162	0	-12.77466	-12.42806	-0.3466034	0.419599	0.862174	0.137826	1.72435	0.275653	0.9428372
163	1	-13.70096	-13.69879	-0.002177472	0.242825	0.935626	0.064374	1.87125	0.128748	0.6681199
164	0	-11.84167	-11.48408	-0.3575862	0.182709	0.943208	0.0567916	1.88642	0.113583	0.9532493
165	1	-11.92016	-11.55683	-0.3633351	0.357816	0.949237	0.0507628	1.89847	0.101526	0.9587451
166	0	-13.20517	-12.93847	-0.2667011	0.5401	0.942878	0.0571216	1.88576	0.114243	0.8704335
167	1	-11.47894	-11.08263	-0.3963128	0.32061	0.933381	0.0666187	1.86676	0.133237	0.9908894
168	0	-14.21982	-13.82745	-0.3923713	0.607636	0.84898	0.15102	1.69796	0.30204	0.9869915
169	1	-14.48059	-14.27214	-0.2084505	0.0493767	0.793971	0.206029	1.58794	0.412058	0.8211787
170	0	-11.95682	-11.69313	-0.2636851	0.343516	0.920539	0.0794614	1.84108	0.158923	0.8678121
171	1	-13.00932	-12.81577	-0.1935404	0.3528	0.864885	0.135115	1.72977	0.270231	0.8090256
172	0	-12.34027	-12.16551	-0.1747679	0.251582	0.910528	0.0894719	1.82106	0.178944	0.7939798
173	1	-12.61687	-12.3054	-0.3114683	0.173203	0.866369	0.133631	1.73274	0.267263	0.9102857
174	0	-12.74781	-12.60637	-0.1414461	0.152978	0.895433	0.104567	1.79087	0.209134	0.767959
175	1	-12.44139	-12.13969	-0.3016992	0.505404	0.913274	0.0867263	1.82655	0.173453	0.9014363
176	0	-12.39546	-12.1946	-0.2008511	0.355875	0.900846	0.099154	1.80169	0.198308	0.8149618
177	1	-12.83596	-12.65421	-0.1817456	0.42689	0.891255	0.108745	1.78251	0.21749	0.7995394
178	0	-12.00205	-11.69559	-0.30646	0.262594	0.945152	0.0548483	1.8903	0.109697	0.9057381
179	1	-12.76472	-12.53706	-0.2276586	0.0112744	0.90833	0.0916704	1.81666	0.183341	0.8371044
180	0	-11.92031	-11.57153	-0.3487802	0.324017	0.898169	0.101831	1.79634	0.203663	0.9448917
181	1	-11.94324	-11.61371	-0.3295348	0.149523	0.93849	0.0615099	1.87698	0.12302	0.9268808
182	0	-12.65047	-12.28883	-0.3616349	0.528128	0.892547	0.107453	1.78509	0.214905	0.9571164
183	1	-12.5792	-12.24963	-0.329572	0.0534144	0.88276	0.11724	1.76552	0.23448	0.9269153
184	0	-13.14084	-12.98272	-0.1581158	0.148636	0.863811	0.136189	1.72762	0.272378	0.7808679
185	1	-13.7751	-13.79923	0.02413696	0.131112	0.919074	0.0809256	1.83815	0.161851	0.650768
186	0	-12.51016	-12.1746	-0.3355594	0.352901	0.868944	0.131056	1.73789	0.262113	0.9324817
187	1	-13.52419	-13.47516	-0.04902832	0.0529025	0.899827	0.100173	1.79965	0.200345	0.7001667
188	0	-12.01376	-11.63407	-0.379689	0.0765115	0.93982	0.06018	1.87964	0.12036	0.9745533
189	1	-13.78846	-13.73582	-0.0526385	0.363229	0.86094	0.13906	1.72188	0.27812	0.702699
190	0	-12.79861	-12.60368	-0.1949328	0.12953	0.943014	0.0569863	1.88603	0.113973	0.8101529
191	1	-15.52286	-15.41851	-0.1043444	0.129995	0.754898	0.245102	1.5098	0.490204	0.7399885
192	0	-13.88198	-13.65876	-0.2232204	0.217543	0.809927	0.190073	1.61985	0.380145	0.8333974
193	1	-11.96052	-11.68099	-0.2795292	0.183415	0.920746	0.0792545	1.84149	0.158509	0.8816714
194	0	-11.89807	-11.61035	-0.2877215	0.370621	0.92735	0.0726497	1.8547	0.145299	0.8889239
195	1	-12.89134	-12.51574	-0.375601	0.353924	0.846579	0.153421	1.69316	0.306843	0.9705774
196	0	-11.60407	-11.22042	-0.3836464	0.317496	0.942333	0.0576668	1.88467	0.115334	0.9784176
197	1	-12.76914	-12.5091	-0.2600367	-0.00365408	0.900347	0.0996526	1.80069	0.199305	0.8646518
198	0	-13.06887	-12.84622	-0.2226486	0.316807	0.853315	0.146685	1.70663	0.29337	0.832921
199	1	-11.74179	-11.38595	-0.3558463	0.380711	0.915055	0.0849454	1.83011	0.169891	0.9515921
200	0	-16.99761	-16.68142	-0.3161944	-0.14586	0.683631	0.316369	1.36726	0.632739	0.914598
201	1	-12.03772	-11.73704	-0.3006822	0.436271	0.929041	0.0709591	1.85808	0.141918	0.90052
202	0	-12.92607	-12.5351	-0.3909726	0.195059	0.842291	0.157709	1.68458	0.315417	0.985612
203	1	-12.40451	-12.00233	-0.4021787	0.245736	0.866673	0.133327	1.73335	0.266655	0.996719
204	0	-11.94874	-11.57464	-0.3741059	0.109312	0.910322	0.0896776	1.82064	0.179355	0.9691273
205	1	-12.28374	-11.94299	-0.340748	0.0804887	0.895613	0.104387	1.79123	0.208774	0.9373326
206	0	-11.82656	-11.48196	-0.3446025	0.415565	0.918204	0.0817964	1.83641	0.163593	0.9409525
207	1	-13.19568	-13.0367	-0.158986	-0.0069796	0.920593	0.0794075	1.84119	0.158815	0.7815477
208	0	-13.016	-12.67173	-0.3442704	0.467593	0.859892	0.140108	1.71978	0.280217	0.94064
209	1	-13.44404	-13.36747	-0.07657359	0.458167	0.919847	0.0801535	1.83969	0.160307	0.7197211
210	0	-18.14384	-17.95391	-0.1899329	0.000229196	0.627748	0.372252	1.2555	0.744504	0.8061123
211	1	-12.41766	-12.036	-0.3816598	0.118645	0.876552	0.123448	1.7531	0.246896	0.9764758
212	0	-13.81586	-13.53506	-0.2807979	0.376623	0.815201	0.184799	1.6304	0.369598	0.8827906
213	1	-11.57655	-11.19489	-0.3816598	0.289934	0.9403	0.0596997	1.8806	0.119399	0.9764758
214	0	-12.07254	-11.81865	-0.2538875	0.175802	0.919071	0.0809292	1.83814	0.161858	0.8593512
215	1	-12.9537	-12.5537	-0.400004	0.172392	0.841646	0.158354	1.68329	0.316707	0.9945538
216	0	-11.75944	-11.35904	-0.4003975	0.249407	0.902704	0.0972959	1.80541	0.194592	0.9949452
217	1	-12.07021	-11.67021	-0.400004	0.0964948	0.899784	0.100216	1.79957	0.200431	0.9945538
218	0	-13.27358	-13.09238	-0.1811942	0.449329	0.872621	0.127379	1.74524	0.254758	0.7990986
219	1	-11.7295	-11.3521	-0.3774006	0.429496	0.922936	0.0770642	1.84587	0.154128	0.9723256
220	0	-13.00867	-12.835	-0.1736742	0.197674	0.864214	0.135786	1.72843	0.271572	0.7931119
221	1	-12.63644	-12.28736	-0.3490802	-0.0588923	0.922763	0.0772371	1.84553	0.154474	0.9451752
222	0	-12.1808	-11.93063	-0.2501699	0.160898	0.908279	0.0917213	1.81656	0.183443	0.8561624
223	1	-12.56937	-12.22865	-0.3407123	0.189056	0.864923	0.135077	1.72985	0.270153	0.9372991
224	0	-14.2577	-13.91982	-0.337882	-0.262017	0.902087	0.0979133	1.80417	0.195827	0.93465
225	1	-12.21937	-11.92832	-0.2910456	0.156126	0.895181	0.104819	1.79036	0.209639	0.8918837
226	0	-12.02241	-11.77191	-0.2504997	0.354222	0.923227	0.0767734	1.84645	0.153547	0.8564448
227	1	-11.79243	-11.45681	-0.3356201	0.195486	0.916358	0.0836424	1.83272	0.167285	0.9325383
228	0	-12.90845	-12.58522	-0.3232336	0.270703	0.96108	0.0389197	1.92216	0.0778393	0.9210587
229	1	-12.7046	-12.31903	-0.3855686	0.0681249	0.866876	0.133124	1.73375	0.266249	0.9803001
230	0	-12.85085	-12.60369	-0.2471521	0.47772	0.888177	0.111823	1.77635	0.223647	0.8535825
231	1	-12.15108	-11.7542	-0.3968827	0.435212	0.953109	0.0468915	1.90622	0.093783	0.9914543
232	0	-12.75973	-12.47817	-0.2815535	0.537435	0.926833	0.0731668	1.85367	0.146334	0.8834579
233	1	-13.43704	-13.0911	-0.3459402	0.0522307	0.831744	0.168256	1.66349	0.336512	0.9422121
234	0	-15.03814	-14.85556	-0.1825822	0.118126	0.762921	0.237079	1.52584	0.474157	0.8002085
235	1	-12.84334	-12.55974	-0.2835944	0.257639	0.854231	0.145769	1.70846	0.291538	0.8852628
236	0	-13.50174	-13.42631	-0.07542543	0.427962	0.886151	0.113849	1.7723	0.227698	0.7188952
237	1	-13.46909	-13.46068	-0.00841059	0.223731	0.928643	0.0713567	1.85729	0.142713	0.6722974
238	0	-12.04094	-11.80129	-0.2396496	0.293764	0.914605	0.0853948	1.82921	0.17079	0.8472025
239	1	-11.91969	-11.51972	-0.3999693	0.064401	0.926816	0.0731843	1.85363	0.146369	0.9945193
240	0	-12.14075	-11.77443	-0.36632	0.0321582	0.922887	0.0771135	1.84577	0.154227	0.9616112
241	1	-14.05574	-13.78802	-0.2677184	0.316285	0.799075	0.200925	1.59815	0.40185	0.8713194
242	0	-12.92459	-12.79789	-0.1267066	0.19102	0.881468	0.118532	1.76294	0.237064	0.7567226
243	1	-15.16454	-15.21276	0.04822103	0.0698023	0.820949	0.179051	1.6419	0.358102	0.6352821
244	0	-12.31603	-12.07815	-0.237874	0.356054	0.895932	0.104068	1.79186	0.208136	0.8456996
245	1	-12.34803	-12.10994	-0.2380848	0.165463	0.924552	0.0754485	1.8491	0.150897	0.8458779
246	0	-12.03184	-11.72403	-0.3078042	0.135244	0.911556	0.088444	1.82311	0.176888	0.9069564
247	1	-12.2848	-11.97505	-0.3097509	0.063738	0.936548	0.063452	1.8731	0.126904	0.9087237
248	0	-12.75553	-12.41516	-0.3403738	0.462856	0.95505	0.0449498	1.9101	0.0898996	0.9369819
249	1	-13.05767	-12.75408	-0.3035835	0.104942	0.957539	0.0424609	1.91508	0.0849219	0.9031364
