Date.Extracted,Date.Run,Sample..,Subgenus,Species,Sample.Name,Accession.No,Tissue.code,Replicate,Weight..g.,FW.mg.,Dil..ul.,Inj.vol..ul.,Conversion,Pigment,FW.norm,Tissue.code_names,Subgenus.Tissue,Subgenus.Pigment,logFW.norm
7/2/18,6/3/18,AS-210,Monogynella,C_monogyna,CUMOBy,CUMO,y,1,0.0434,43.4,1250,100,0.288018433,Lut.Car,0.44534877452971366,Young,Monogynella__Young,Monogynella__Lut.Car,0
7/2/18,6/3/18,AS-238,Monogynella,C_monogyna,CUMOCy,CUMO,y,1,0.0445,44.5,1250,100,0.280898876,Lut.Car,0.39007346314313224,Young,Monogynella__Young,Monogynella__Lut.Car,0
6/5/18,6/11/18,AS-43,Monogynella,C_monogyna,CUMODo,CUMO,o,1,0.0421,42.1,2050,100,0.486935867,Lut.Car,0.4141481622533532,Old,Monogynella__Old,Monogynella__Lut.Car,0
6/5/18,6/11/18,AS-44,Monogynella,C_monogyna,CUMODo,CUMO,o,2,0.0461,46.1,2050,100,0.444685466,Lut.Car,0.41614738921960837,Old,Monogynella__Old,Monogynella__Lut.Car,0
6/13/18,6/13/18,AS-128,Monogynella,C_monogyna,CUMODo,CUMO,o,1,0.0507,50.7,1250,100,0.246548323,Lut.Car,0.14203899592320446,Old,Monogynella__Old,Monogynella__Lut.Car,0
6/13/18,6/13/18,AS-129,Monogynella,C_monogyna,CUMODo,CUMO,o,2,0.042,42,1250,100,0.297619048,Lut.Car,0.441222841477431,Old,Monogynella__Old,Monogynella__Lut.Car,0
7/2/18,6/3/18,AS-205,Monogynella,C_monogyna,CUMOAo,CUMO,o,1,0.0465,46.5,1250,100,0.268817204,Lut.Car,0.38280777522338966,Old,Monogynella__Old,Monogynella__Lut.Car,0
7/2/18,6/3/18,AS-212,Monogynella,C_monogyna,CUMOBo,CUMO,o,1,0.0408,40.8,1250,100,0.306372549,Lut.Car,0.3750245050337683,Old,Monogynella__Old,Monogynella__Lut.Car,0
7/2/18,6/3/18,AS-213,Monogynella,C_monogyna,CUMOCo,CUMO,o,1,0.0471,47.1,1250,100,0.265392781,Lut.Car,0.4136895154224028,Old,Monogynella__Old,Monogynella__Lut.Car,0
7/2/18,6/3/18,AS-224,Monogynella,C_monogyna,CUMOBh,CUMO,h,1,0.0454,45.4,1250,100,0.275330396,Lut.Car,0.19614974510211397,Haustorium,Monogynella__Haustorium,Monogynella__Lut.Car,0
7/2/18,6/3/18,AS-226,Monogynella,C_monogyna,CUMODh,CUMO,h,1,0.0427,42.7,1250,100,0.292740047,Lut.Car,0.13387680473262836,Haustorium,Monogynella__Haustorium,Monogynella__Lut.Car,0
7/2/18,6/3/18,AS-242,Monogynella,C_monogyna,CUMOCh,CUMO,h,1,0.0443,44.3,1250,100,0.282167043,Lut.Car,0.07988559614482389,Haustorium,Monogynella__Haustorium,Monogynella__Lut.Car,0
7/2/18,6/3/18,AS-242-new buffer,Monogynella,C_monogyna,CUMOCh,CUMO,h,1,0.0443,44.3,1250,100,0.282167043,Lut.Car,0.22655292061255902,Haustorium,Monogynella__Haustorium,Monogynella__Lut.Car,0
7/4/18,7/4/18,AS-260,Monogynella,C_monogyna,CUMOAh,CUMO,h,1,0.0462,46.2,1250,100,0.270562771,Lut.Car,0.18919463393325242,Haustorium,Monogynella__Haustorium,Monogynella__Lut.Car,0
6/14/18,6/14/18,AS-191,Monogynella,C_monogyna,CUMOCf,CUMO,f,1,0.0433,43.3,1250,100,0.288683603,Lut.Car,0.3578980204920613,Flower,Monogynella__Flower,Monogynella__Lut.Car,0
7/2/18,6/3/18,AS-225,Monogynella,C_monogyna,CUMODf,CUMO,f,1,0.0527,52.7,1250,100,0.237191651,Lut.Car,0.4636036937411789,Flower,Monogynella__Flower,Monogynella__Lut.Car,0
-,12/6/17,AS-16,Monogynella,C_lupuliformis,CULUsdlg,CULU,sdlg,1,0.0434,43.4,2050,100,0.47235023,Lut.Car,0.31455288340167414,Seedling,Monogynella__Seedling,Monogynella__Lut.Car,0
-,12/6/17,AS-17,Monogynella,C_lupuliformis,CULUsdlg,CULU,sdlg,2,0.0367,36.7,2050,100,0.558583106,Lut.Car,0.3644542290641218,Seedling,Monogynella__Seedling,Monogynella__Lut.Car,0
-,12/6/17,AS-18,Monogynella,C_lupuliformis,CULUsdlg,CULU,sdlg,3,0.0368,36.8,2050,100,0.557065217,Lut.Car,0.35660098640886034,Seedling,Monogynella__Seedling,Monogynella__Lut.Car,0
-,12/6/17,AS-19,Monogynella,C_lupuliformis,CULUsdlg,CULU,sdlg,4,0.039,39,2050,100,0.525641026,Lut.Car,0.4035889150675619,Seedling,Monogynella__Seedling,Monogynella__Lut.Car,0
-,12/6/17,AS-23,Grammica,C_cephalanthii,1567Ay,1567,y,1,0.0418,41.8,2050,100,0.490430622,Lut.Car,0.40388441496219535,Young,Grammica__Young,Grammica__Lut.Car,0
-,12/6/17,AS-24,Grammica,C_cephalanthii,1567Ay,1567,y,2,0.0394,39.4,2050,100,0.520304569,Lut.Car,0.4238780207058486,Young,Grammica__Young,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-39,Grammica,C_cephalanthii,1567Gy,1567,y,1,0.0443,44.3,2050,100,0.46275395,Lut.Car,0.3539146959094007,Young,Grammica__Young,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-40,Grammica,C_cephalanthii,1567Gy,1567,y,2,0.0457,45.7,2050,100,0.448577681,Lut.Car,0.364037010990928,Young,Grammica__Young,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-47,Grammica,C_cephalanthii,1567Fy,1567,y,1,0.043,43,2050,100,0.476744186,Lut.Car,0.3310625831117911,Young,Grammica__Young,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-48,Grammica,C_cephalanthii,1567Fy,1567,y,2,0.0423,42.3,2050,100,0.48463357,Lut.Car,0.34320056914715436,Young,Grammica__Young,Grammica__Lut.Car,0
7/2/18,6/3/18,AS-222,Grammica,C_cephalanthii,1567Dy,1567,y,1,0.0269,26.9,1250,100,0.464684015,Lut.Car,0.3142578377358385,Young,Grammica__Young,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-31,Grammica,C_cephalanthii,1567Go,1567,o,1,0.0425,42.5,2050,100,0.482352941,Lut.Car,0.09441998502829974,Old,Grammica__Old,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-32,Grammica,C_cephalanthii,1567Go,1567,o,2,0.0598,59.8,2050,100,0.342809365,Lut.Car,0.07488413819172791,Old,Grammica__Old,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-37,Grammica,C_cephalanthii,1567Fo,1567,o,1,0.0417,41.7,2050,100,0.491606715,Lut.Car,0.0927418837541662,Old,Grammica__Old,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-38,Grammica,C_cephalanthii,1567Fo,1567,o,2,0.0533,53.3,2050,100,0.384615385,Lut.Car,0.05729840439382123,Old,Grammica__Old,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-45,Grammica,C_cephalanthii,1567Do,1567,o,1,0.0475,47.5,2050,100,0.431578947,Lut.Car,0.056411379391499705,Old,Grammica__Old,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-46,Grammica,C_cephalanthii,1567Do,1567,o,2,0.048,48,2050,100,0.427083333,Lut.Car,0.03818124696541284,Old,Grammica__Old,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-126,Grammica,C_cephalanthii,1567Fo,1567,o,1,0.046,46,1250,100,0.27173913,Lut.Car,0.05264781527930822,Old,Grammica__Old,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-127,Grammica,C_cephalanthii,1567Fo,1567,o,2,0.0499,49.9,1250,100,0.250501002,Lut.Car,0.05327532632401331,Old,Grammica__Old,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-130,Grammica,C_cephalanthii,1567Go,1567,o,1,0.0496,49.6,1250,100,0.252016129,Lut.Car,0.09283095528133636,Old,Grammica__Old,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-131,Grammica,C_cephalanthii,1567Go,1567,o,2,0.0414,41.4,1250,100,0.301932367,Lut.Car,0.056465182385440786,Old,Grammica__Old,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-132,Grammica,C_cephalanthii,1567Do,1567,o,1,0.0511,51.1,1250,100,0.244618395,Lut.Car,0.04276348550868766,Old,Grammica__Old,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-133,Grammica,C_cephalanthii,1567Do,1567,o,2,0.0409,40.9,1250,100,0.305623472,Lut.Car,0.03114247710920677,Old,Grammica__Old,Grammica__Lut.Car,0
7/2/18,6/3/18,AS-214,Grammica,C_cephalanthii,1567Ao,1567,o,1,0.0422,42.2,1250,100,0.296208531,Lut.Car,0.057836573648013506,Old,Grammica__Old,Grammica__Lut.Car,0
7/4/18,7/4/18,AS-263,Grammica,C_cephalanthii,1567Bo,1567,o,1,0.0508,50.8,1250,100,0.246062992,Lut.Car,0.09925527924704114,Old,Grammica__Old,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-134,Grammica,C_cephalanthii,1567Gh,1567,h,1,0.0406,40.6,1250,100,0.307881773,Lut.Car,0.30222933446419104,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-135,Grammica,C_cephalanthii,1567Gh,1567,h,2,0.0512,51.2,1250,100,0.244140625,Lut.Car,0.3756357363179924,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
7/2/18,6/3/18,AS-236,Grammica,C_cephalanthii,1567Dh,1567,h,1,0.0475,47.5,1250,100,0.263157895,Lut.Car,0.21271897590525954,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
7/2/18,6/3/18,AS-237,Grammica,C_cephalanthii,1567Fh,1567,h,1,0.0492,49.2,1250,100,0.254065041,Lut.Car,0.3055622996689617,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-122,Grammica,C_cephalanthii,1567Df,1567,f,1,0.0465,46.5,1250,100,0.268817204,Lut.Car,0.4201146859467494,Flower,Grammica__Flower,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-123,Grammica,C_cephalanthii,1567Df,1567,f,2,0.0415,41.5,1250,100,0.301204819,Lut.Car,0.4131225310758727,Flower,Grammica__Flower,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-169,Grammica,C_cephalanthii,1567Gs,1567,s,1,0.0496,49.6,1250,100,0.252016129,Lut.Car,0.4571342865777347,Seed,Grammica__Seed,Grammica__Lut.Car,0
6/14/18,6/14/18,AS-175,Grammica,C_cephalanthii,1567Fs,1567,s,1,0.0448,44.8,1250,100,0.279017857,Lut.Car,0.49842963406684443,Seed,Grammica__Seed,Grammica__Lut.Car,0
7/2/18,6/3/18,AS-208,Grammica,C_cephalanthii,1567Ds,1567,s,1,0.0575,57.5,1250,100,0.217391304,Lut.Car,0.4654451472640623,Seed,Grammica__Seed,Grammica__Lut.Car,0
7/2/18,6/3/18,AS-215,Grammica,C_cephalanthii,1567Cs,1567,s,1,0.029,29,1250,100,0.431034483,Lut.Car,0.49212083288663033,Seed,Grammica__Seed,Grammica__Lut.Car,0
7/2/18,6/3/18,AS-216,Grammica,C_cephalanthii,1567Bs,1567,s,1,0.0541,54.1,1250,100,0.231053604,Lut.Car,0.5594693643192495,Seed,Grammica__Seed,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-51,C_purpurata,C_purpurata,1432Ay,1432,y,1,0.048,48,2050,100,0.427083333,Lut.Car,0.3319529123325702,Young,C_purpurata__Young,C_purpurata__Lut.Car,0
6/5/18,6/11/18,AS-52,C_purpurata,C_purpurata,1432Ay,1432,y,2,0.0494,49.4,2050,100,0.414979757,Lut.Car,0.3307226972688036,Young,C_purpurata__Young,C_purpurata__Lut.Car,0
6/5/18,6/11/18,AS-55,C_purpurata,C_purpurata,1432By,1432,y,1,0.0503,50.3,2050,100,0.407554672,Lut.Car,0.35633925072789413,Young,C_purpurata__Young,C_purpurata__Lut.Car,0
6/5/18,6/11/18,AS-56,C_purpurata,C_purpurata,1432By,1432,y,2,0.0415,41.5,2050,100,0.493975904,Lut.Car,0.3604413406598218,Young,C_purpurata__Young,C_purpurata__Lut.Car,0
6/13/18,6/13/18,AS-174,C_purpurata,C_purpurata,1432Cy,1432,y,1,0.0444,44.4,1250,100,0.281531532,Lut.Car,0.2925219720169284,Young,C_purpurata__Young,C_purpurata__Lut.Car,0
6/5/18,6/11/18,AS-41,C_purpurata,C_purpurata,1432Ao,1432,o,1,0.0455,45.5,2050,100,0.450549451,Lut.Car,0.22522915855848863,Old,C_purpurata__Old,C_purpurata__Lut.Car,0
6/5/18,6/11/18,AS-42,C_purpurata,C_purpurata,1432Ao,1432,o,2,0.0408,40.8,2050,100,0.50245098,Lut.Car,0.22834528824958994,Old,C_purpurata__Old,C_purpurata__Lut.Car,0
6/5/18,6/11/18,AS-53,C_purpurata,C_purpurata,1432Bo,1432,o,1,0.0448,44.8,2050,100,0.457589286,Lut.Car,0.23722942353902748,Old,C_purpurata__Old,C_purpurata__Lut.Car,0
6/5/18,6/11/18,AS-54,C_purpurata,C_purpurata,1432Bo,1432,o,2,0.05,50,2050,100,0.41,Lut.Car,0.21412489319950803,Old,C_purpurata__Old,C_purpurata__Lut.Car,0
6/11/18,6/11/18,AS-85,C_purpurata,C_purpurata,1432Co,1432,o,1,0.049,49,1250,100,0.255102041,Lut.Car,0.13797788961678684,Old,C_purpurata__Old,C_purpurata__Lut.Car,0
6/11/18,6/11/18,AS-86,C_purpurata,C_purpurata,1432Co,1432,o,2,0.0434,43.4,1250,100,0.288018433,Lut.Car,0.11997044124424856,Old,C_purpurata__Old,C_purpurata__Lut.Car,0
6/13/18,6/13/18,AS-161,C_purpurata,C_purpurata,1432Ah,1432,h,1,0.0462,46.2,1250,100,0.270562771,Lut.Car,0.3022555208129274,Haustorium,C_purpurata__Haustorium,C_purpurata__Lut.Car,0
6/13/18,6/13/18,AS-165,C_purpurata,C_purpurata,1432Bh,1432,h,1,0.0495,49.5,1250,100,0.252525253,Lut.Car,0.26897402292114136,Haustorium,C_purpurata__Haustorium,C_purpurata__Lut.Car,0
6/13/18,6/13/18,AS-168,C_purpurata,C_purpurata,1432Ch,1432,h,1,0.045,45,1250,100,0.277777778,Lut.Car,0.20584346119103467,Haustorium,C_purpurata__Haustorium,C_purpurata__Lut.Car,0
6/5/18,6/11/18,AS-49,C_purpurata,C_purpurata,1432Af,1432,f,1,0.0483,48.3,2050,100,0.424430642,Lut.Car,0.16962167216499727,Flower,C_purpurata__Flower,C_purpurata__Lut.Car,0
6/5/18,6/11/18,AS-50,C_purpurata,C_purpurata,1432Af,1432,f,2,0.048,48,2050,100,0.427083333,Lut.Car,0.2304086302090237,Flower,C_purpurata__Flower,C_purpurata__Lut.Car,0
6/14/18,6/14/18,AS-178,C_purpurata,C_purpurata,1432Bf,1432,f,1,0.0505,50.5,1250,100,0.247524752,Lut.Car,0.2352684103269548,Flower,C_purpurata__Flower,C_purpurata__Lut.Car,0
7/4/18,7/4/18,AS-254,C_purpurata,C_purpurata,1432Cf,1432,f,1,0.0554,55.4,1250,100,0.225631769,Lut.Car,0.15766583334267556,Flower,C_purpurata__Flower,C_purpurata__Lut.Car,0
7/4/18,7/4/18,AS-255,C_purpurata,C_purpurata,1432Cf,1432,f,2,0.0467,46.7,1250,100,0.267665953,Lut.Car,0.19360580519381076,Flower,C_purpurata__Flower,C_purpurata__Lut.Car,0
6/13/18,6/13/18,AS-136,Grammica,C_costaricensis,CUCOAy,CUCO,y,1,0.0495,49.5,1250,100,0.252525253,Lut.Car,0.10481098938241575,Young,Grammica__Young,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-137,Grammica,C_costaricensis,CUCOAy,CUCO,y,2,0.0408,40.8,1250,100,0.306372549,Lut.Car,0.07679256492359397,Young,Grammica__Young,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-158,Grammica,C_costaricensis,CUCOCy,CUCO,y,1,0.042,42,1250,100,0.297619048,Lut.Car,0.12143115571271376,Young,Grammica__Young,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-159,Grammica,C_costaricensis,CUCOCy,CUCO,y,2,0.0483,48.3,1250,100,0.258799172,Lut.Car,0.1175784915725674,Young,Grammica__Young,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-164,Grammica,C_costaricensis,CUCOBy,CUCO,y,1,0.0448,44.8,1250,100,0.279017857,Lut.Car,0.12644142880125542,Young,Grammica__Young,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-61,Grammica,C_costaricensis,CUCOCo,CUCO,o,1,0.0459,45.9,2050,100,0.446623094,Lut.Car,0.05494854519933078,Old,Grammica__Old,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-62,Grammica,C_costaricensis,CUCOCo,CUCO,o,2,0.0433,43.3,2050,100,0.473441109,Lut.Car,0.05983506915924696,Old,Grammica__Old,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-77,Grammica,C_costaricensis,CUCOBo,CUCO,o,1,0.044,44,2050,100,0.465909091,Lut.Car,0.06120458536545615,Old,Grammica__Old,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-78,Grammica,C_costaricensis,CUCOBo,CUCO,o,2,0.0468,46.8,2050,100,0.438034188,Lut.Car,0.055867381648543046,Old,Grammica__Old,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-79,Grammica,C_costaricensis,CUCOBo,CUCO,o,3,0.0411,41.1,1250,100,0.304136253,Lut.Car,0.05683469344594402,Old,Grammica__Old,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-80,Grammica,C_costaricensis,CUCOBo,CUCO,o,4,0.046,46,1250,100,0.27173913,Lut.Car,0.04498618660863601,Old,Grammica__Old,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-138,Grammica,C_costaricensis,CUCOAo,CUCO,o,1,0.048,48,1250,100,0.260416667,Lut.Car,0.04465403306348135,Old,Grammica__Old,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-139,Grammica,C_costaricensis,CUCOAo,CUCO,o,2,0.0491,49.1,1250,100,0.254582485,Lut.Car,0.04298289752236386,Old,Grammica__Old,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-57,Grammica,C_costaricensis,CUCOCh,CUCO,h,1,0.0402,40.2,2050,100,0.509950249,Lut.Car,0.08697282783876428,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-58,Grammica,C_costaricensis,CUCOCh,CUCO,h,2,0.0432,43.2,2050,100,0.474537037,Lut.Car,0.0810835164140501,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-67,Grammica,C_costaricensis,CUCOBh,CUCO,h,1,0.0463,46.3,2050,100,0.442764579,Lut.Car,0.10880455244808034,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-68,Grammica,C_costaricensis,CUCOBh,CUCO,h,2,0.0412,41.2,2050,100,0.497572816,Lut.Car,0.10344214675395605,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-140,Grammica,C_costaricensis,CUCOAh,CUCO,h,1,0.044,44,1250,100,0.284090909,Lut.Car,0.0949380598916374,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-141,Grammica,C_costaricensis,CUCOAh,CUCO,h,2,0.0438,43.8,1250,100,0.285388128,Lut.Car,0.09177740020762686,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-71,Grammica,C_tasmanica,1715Cy,17-15,y,1,0.049,49,2050,100,0.418367347,Lut.Car,0.17887078263775694,Young,Grammica__Young,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-72,Grammica,C_tasmanica,1715Cy,17-15,y,2,0.044,44,2050,100,0.465909091,Lut.Car,0.16648762219773183,Young,Grammica__Young,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-89,Grammica,C_tasmanica,1715Ay,17-15,y,1,0.0478,47.8,1250,100,0.261506276,Lut.Car,0.17095376571545717,Young,Grammica__Young,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-90,Grammica,C_tasmanica,1715Ay,17-15,y,2,0.0485,48.5,1250,100,0.257731959,Lut.Car,0.17334879072488288,Young,Grammica__Young,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-93,Grammica,C_tasmanica,1715By,17-15,y,1,0.0515,51.5,1250,100,0.242718447,Lut.Car,0.17585442774908805,Young,Grammica__Young,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-94,Grammica,C_tasmanica,1715By,17-15,y,2,0.0515,51.5,1250,100,0.242718447,Lut.Car,0.15718164393025458,Young,Grammica__Young,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-142,Grammica,C_tasmanica,1715Dy,17-15,y,1,0.045,45,1250,100,0.277777778,Lut.Car,0.10553179704305479,Young,Grammica__Young,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-143,Grammica,C_tasmanica,1715Dy,17-15,y,2,0.0498,49.8,1250,100,0.251004016,Lut.Car,0.11747567730125286,Young,Grammica__Young,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-69,Grammica,C_tasmanica,1715Co,17-15,o,1,0.048,48,2050,100,0.427083333,Lut.Car,0.07610163478705896,Old,Grammica__Old,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-70,Grammica,C_tasmanica,1715Co,17-15,o,2,0.0481,48.1,2050,100,0.426195426,Lut.Car,0.0674210300494018,Old,Grammica__Old,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-91,Grammica,C_tasmanica,1715Bo,17-15,o,1,0.0492,49.2,1250,100,0.254065041,Lut.Car,0.08678377700705733,Old,Grammica__Old,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-92,Grammica,C_tasmanica,1715Bo,17-15,o,2,0.0498,49.8,1250,100,0.251004016,Lut.Car,0.09381824555610925,Old,Grammica__Old,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-95,Grammica,C_tasmanica,1715Ao,17-15,o,1,0.0418,41.8,1250,100,0.299043062,Lut.Car,0.05896384793851894,Old,Grammica__Old,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-96,Grammica,C_tasmanica,1715Ao,17-15,o,2,0.0472,47.2,1250,100,0.264830508,Lut.Car,0.07716142165561632,Old,Grammica__Old,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-110,Grammica,C_tasmanica,1715Bo,17-15,o,1,0.0523,52.3,1250,100,0.239005736,Lut.Car,0.09141796726477908,Old,Grammica__Old,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-111,Grammica,C_tasmanica,1715Bo,17-15,o,2,0.0466,46.6,1250,100,0.268240343,Lut.Car,0.07126460353013474,Old,Grammica__Old,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-144,Grammica,C_tasmanica,1715Do,17-15,o,1,0.0505,50.5,1250,100,0.247524752,Lut.Car,0.07230432176574737,Old,Grammica__Old,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-145,Grammica,C_tasmanica,1715Do,17-15,o,2,0.041,41,1250,100,0.304878049,Lut.Car,0.07878462921862332,Old,Grammica__Old,Grammica__Lut.Car,0
7/10/18,7/11/18,AS-273,Grammica,C_tasmanica,1715o,17-15,o,1,0.0447,44.7,1250,100,0.279642058,Lut.Car,0.03441895511334892,Old,Grammica__Old,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-150,Grammica,C_tasmanica,1715Dh,17-15,h,1,0.0406,40.6,1250,100,0.307881773,Lut.Car,0.2772377270317275,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-151,Grammica,C_tasmanica,1715Dh,17-15,h,2,0.0433,43.3,1250,100,0.288683603,Lut.Car,0.30518746801653757,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-166,Grammica,C_tasmanica,1715Ch,17-15,h,1,0.052,52,1250,100,0.240384615,Lut.Car,0.19272057639999932,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/14/18,6/14/18,AS-180,Grammica,C_tasmanica,1715Ah,17-15,h,1,0.0467,46.7,1250,100,0.267665953,Lut.Car,0.2090490069520882,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/14/18,6/14/18,AS-181,Grammica,C_tasmanica,1715Bh,17-15,h,1,0.0419,41.9,1250,100,0.298329356,Lut.Car,0.2747847763086964,Haustorium,Grammica__Haustorium,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-59,Grammica,C_tasmanica,1715Bf,17-15,f,1,0.0417,41.7,2050,100,0.491606715,Lut.Car,0.23990850158479538,Flower,Grammica__Flower,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-60,Grammica,C_tasmanica,1715Bf,17-15,f,2,0.0475,47.5,2050,100,0.431578947,Lut.Car,0.2645897652872322,Flower,Grammica__Flower,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-97,Grammica,C_tasmanica,1715Df,17-15,f,1,0.0475,47.5,1250,100,0.263157895,Lut.Car,0.48864113900724465,Flower,Grammica__Flower,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-98,Grammica,C_tasmanica,1715Df,17-15,f,1,0.0413,41.3,1250,100,0.302663438,Lut.Car,0.22242333677880188,Flower,Grammica__Flower,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-148,Grammica,C_tasmanica,1715Af,17-15,f,1,0.0419,41.9,1250,100,0.298329356,Lut.Car,0.16188898935591536,Flower,Grammica__Flower,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-149,Grammica,C_tasmanica,1715Af,17-15,f,2,0.0514,51.4,1250,100,0.243190661,Lut.Car,0.1745315282914651,Flower,Grammica__Flower,Grammica__Lut.Car,0
7/4/18,7/4/18,AS-262,Grammica,C_tasmanica,1715Cf,17-15,f,1,0.0524,52.4,1250,100,0.238549618,Lut.Car,0.2462999662628279,Flower,Grammica__Flower,Grammica__Lut.Car,0
6/11/18,6/11/18,AS-99,Grammica,C_californica,17105Ay,ss17-105,y,2,0.0395,39.5,1250,100,0.316455696,Lut.Car,0.11831339914844664,Young,Grammica__Young,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-154,Grammica,C_californica,17105Cy,ss17-105,y,1,0.0415,41.5,1250,100,0.301204819,Lut.Car,0.1413947453589823,Young,Grammica__Young,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-155,Grammica,C_californica,17105Cy,ss17-105,y,2,0.0323,32.3,1250,100,0.386996904,Lut.Car,0.12111802516025731,Young,Grammica__Young,Grammica__Lut.Car,0
6/13/18,6/13/18,AS-172,Grammica,C_californica,17105By,ss17-105,y,1,0.0162,16.2,1250,100,0.771604938,Lut.Car,0.13112665887648653,Young,Grammica__Young,Grammica__Lut.Car,0
7/10/18,7/11/18,AS-272,Grammica,C_californica,17105Dy,ss17-105,y,1,0.0518,51.8,1250,100,0.241312741,Lut.Car,0.14931499019586883,Young,Grammica__Young,Grammica__Lut.Car,0
7/11/18,7/11/18,AS-312,Grammica,C_californica,17105Ey,ss17-105,y,1,0.0168,16.8,950,100,0.56547619,Lut.Car,0.1424243323883712,Young,Grammica__Young,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-63,Grammica,C_californica,17105Do,ss17-105,o,1,0.049,49,2050,100,0.418367347,Lut.Car,0.09028373791718894,Old,Grammica__Old,Grammica__Lut.Car,0
6/5/18,6/11/18,AS-64,Grammica,C_californica,17105Do,ss17-105,o,2,0.0442,44.2,2050,100,0.463800905,Lut.Car,0.0922611568613719,Old,Grammica__Old,Grammica__Lut.Car,0
