Date.Extracted,Date.Run,Sample..,Subgenus,Species,Sample.Name,Accession.No,Tissue.code,Replicate,Weight..g.,FW.mg.,Dil..ul.,Inj.vol..ul.,Conversion,Pigment,FW.norm,Tissue.code_names,Subgenus.Tissue,Subgenus.Pigment,logFW.norm,drop,Species.Pigment
6/5/18,6/11/18,AS-63,Grammica,C_californica,17105Do,ss17-105,o,1,0.049,49,2050,100,0.418367347,Chl.b,2.92324979634616,Old,Grammica__Old,Grammica__Chl.b,1.0726959755798653,ss17-105o,C_californica__Chl.b
6/5/18,6/11/18,AS-64,Grammica,C_californica,17105Do,ss17-105,o,2,0.0442,44.2,2050,100,0.463800905,Chl.b,3.2348211540039498,Old,Grammica__Old,Grammica__Chl.b,1.1739736726408303,ss17-105o,C_californica__Chl.b
6/11/18,6/11/18,AS-102,Grammica,C_californica,17105Ao,ss17-105,o,1,0.0448,44.8,1250,100,0.279017857,Chl.b,3.8764843730152396,Old,Grammica__Old,Grammica__Chl.b,1.3549286792555284,ss17-105o,C_californica__Chl.b
6/11/18,6/11/18,AS-103,Grammica,C_californica,17105Ao,ss17-105,o,2,0.0492,49.2,1250,100,0.254065041,Chl.b,3.56649390734652,Old,Grammica__Old,Grammica__Chl.b,1.2715830424728085,ss17-105o,C_californica__Chl.b
6/13/18,6/13/18,AS-146,Grammica,C_californica,17105Co,ss17-105,o,1,0.0465,46.5,1250,100,0.268817204,Chl.b,5.08877149967692,Old,Grammica__Old,Grammica__Chl.b,1.6270364654198866,ss17-105o,C_californica__Chl.b
6/13/18,6/13/18,AS-147,Grammica,C_californica,17105Co,ss17-105,o,2,0.0465,46.5,1250,100,0.268817204,Chl.b,3.9371075224721594,Old,Grammica__Old,Grammica__Chl.b,1.370446347750575,ss17-105o,C_californica__Chl.b
6/13/18,6/13/18,AS-171,Grammica,C_californica,17105Bo,ss17-105,o,1,0.0506,50.6,1250,100,0.247035573,Chl.b,1.53298418896296,Old,Grammica__Old,Grammica__Chl.b,0.42721635128070895,ss17-105o,C_californica__Chl.b
6/13/18,6/13/18,AS-152,Grammica,C_californica,17105Ch,ss17-105,h,1,0.0448,44.8,1250,100,0.279017857,Chl.b,15.41138950103794,Haustorium,Grammica__Haustorium,Grammica__Chl.b,2.7351068205447353,ss17-105h,C_californica__Chl.b
6/13/18,6/13/18,AS-153 ,Grammica,C_californica,17105Ch,ss17-105,h,2,0.0152,15.2,1250,100,0.822368421,Chl.b,12.35134045973583,Haustorium,Grammica__Haustorium,Grammica__Chl.b,2.51376460453018,ss17-105h,C_californica__Chl.b
6/13/18,6/13/18,AS-156,Grammica,C_californica,17105Ah,ss17-105,h,1,0.0448,44.8,1250,100,0.279017857,Chl.b,6.68354073318517,Haustorium,Grammica__Haustorium,Grammica__Chl.b,1.8996479119618863,ss17-105h,C_californica__Chl.b
6/13/18,6/13/18,AS-157,Grammica,C_californica,17105Ah,ss17-105,h,2,0.0429,42.9,1250,100,0.291375291,Chl.b,6.909458033058659,Haustorium,Grammica__Haustorium,Grammica__Chl.b,1.9328912169129424,ss17-105h,C_californica__Chl.b
6/13/18,6/13/18,AS-167,Grammica,C_californica,17105Bh,ss17-105,h,1,0.05,50,1250,100,0.25,Chl.b,6.0520825,Haustorium,Grammica__Haustorium,Grammica__Chl.b,1.800402444213672,ss17-105h,C_californica__Chl.b
7/2/18,6/3/18,AS-239,Grammica,C_californica,17105Eh,ss17-105,h,1,0.0431,43.1,1250,100,0.290023202,Chl.b,5.23178074505436,Haustorium,Grammica__Haustorium,Grammica__Chl.b,1.654751725864438,ss17-105h,C_californica__Chl.b
7/10/18,7/11/18,AS-298,Grammica,C_californica,17105Dh,ss17-105,h,1,0.0455,45.5,1250,100,0.274725275,Chl.b,1.39700274864975,Haustorium,Grammica__Haustorium,Grammica__Chl.b,0.33432911939210874,ss17-105h,C_californica__Chl.b
6/14/18,6/14/18,AS-179,Grammica,C_californica,17105Cf,ss17-105,f,1,0.0459,45.9,1250,100,0.272331155,Chl.b,10.100128007358851,Flower,Grammica__Flower,Grammica__Chl.b,2.3125481076636896,ss17-105f,C_californica__Chl.b
7/4/18,7/4/18,AS-251,Grammica,C_californica,17105Af,ss17-105,f,1,0.0549,54.9,1250,100,0.227686703,Chl.b,11.60673269088931,Flower,Grammica__Flower,Grammica__Chl.b,2.451585342745536,ss17-105f,C_californica__Chl.b
7/4/18,7/4/18,AS-252,Grammica,C_californica,17105Bf,ss17-105,f,1,0.0456,45.6,1250,100,0.274122807,Chl.b,10.452055920383701,Flower,Grammica__Flower,Grammica__Chl.b,2.346798707420476,ss17-105f,C_californica__Chl.b
7/4/18,7/4/18,AS-253,Grammica,C_californica,17105Bf,ss17-105,f,2,0.0521,52.1,1250,100,0.239923225,Chl.b,11.82388917675325,Flower,Grammica__Flower,Grammica__Chl.b,2.4701219998819983,ss17-105f,C_californica__Chl.b
7/10/18,7/11/18,AS-279,Grammica,C_californica,17105Df,ss17-105,f,1,0.0484,48.4,1250,100,0.258264463,Chl.b,12.02815341794363,Flower,Grammica__Flower,Grammica__Chl.b,2.4872500284255787,ss17-105f,C_californica__Chl.b
7/10/18,7/11/18,AS-280,Grammica,C_californica,17105Ef,ss17-105,f,1,0.0462,46.2,1250,100,0.270562771,Chl.b,15.45999461372794,Flower,Grammica__Flower,Grammica__Chl.b,2.7382557012270015,ss17-105f,C_californica__Chl.b
6/5/18,6/11/18,AS-73,Grammica,C_californica,17105Eo,ss17-105,o,1,0.0481,48.1,2050,100,0.426195426,Chl.b,3.15534209834526,Old,Grammica__Old,Grammica__Chl.b,1.1490969523446197,ss17-105o,C_californica__Chl.b
6/5/18,6/11/18,AS-74,Grammica,C_californica,17105Eo,ss17-105,o,2,0.0476,47.6,2050,100,0.430672269,Chl.b,3.01856470653024,Old,Grammica__Old,Grammica__Chl.b,1.1047814888036427,ss17-105o,C_californica__Chl.b
6/11/18,6/11/18,AS-104,Grammica,C_indecora,1677Dy,ss16-17,y,1,0.0464,46.4,1250,100,0.269396552,Chl.b,3.34929418446416,Young,Grammica__Young,Grammica__Chl.b,1.2087496622907732,ss16-17y,C_indecora__Chl.b
6/11/18,6/11/18,AS-105,Grammica,C_indecora,1677Dy,ss16-17,y,2,0.0431,43.1,1250,100,0.290023202,Chl.b,3.7382395610189,Young,Grammica__Young,Grammica__Chl.b,1.3186148217504183,ss16-17y,C_indecora__Chl.b
6/11/18,6/11/18,AS-106,Grammica,C_indecora,1677By,ss16-17,y,1,0.0505,50.5,1250,100,0.247524752,Chl.b,3.34270048863152,Young,Grammica__Young,Grammica__Chl.b,1.206779039751012,ss16-17y,C_indecora__Chl.b
6/11/18,6/11/18,AS-107,Grammica,C_indecora,1677By,ss16-17,y,2,0.051,51,1250,100,0.245098039,Chl.b,3.4588406832307297,Young,Grammica__Young,Grammica__Chl.b,1.2409334991849439,ss16-17y,C_indecora__Chl.b
6/11/18,6/11/18,AS-100,Grammica,C_indecora,1677Do,ss16-17,o,1,0.0497,49.7,1250,100,0.251509054,Chl.b,1.0539989925978,Old,Grammica__Old,Grammica__Chl.b,0.05259158920589677,ss16-17o,C_indecora__Chl.b
6/11/18,6/11/18,AS-101,Grammica,C_indecora,1677Do,ss16-17,o,2,0.043,43,1250,100,0.290697674,Chl.b,1.2742499981650801,Old,Grammica__Old,Grammica__Chl.b,0.24235784727554702,ss16-17o,C_indecora__Chl.b
6/14/18,6/14/18,AS-188,Grammica,C_indecora,1677Co,ss16-17,o,1,0.0495,49.5,1250,100,0.252525253,Chl.b,1.19707323457373,Old,Grammica__Old,Grammica__Chl.b,0.17987969000723897,ss16-17o,C_indecora__Chl.b
7/11/18,7/11/18,AS-308,Grammica,C_indecora,1677Bo,ss16-17,o,1,0.0472,47.2,1250,100,0.264830508,Chl.b,2.63333156307768,Old,Grammica__Old,Grammica__Chl.b,0.9682498365303662,ss16-17o,C_indecora__Chl.b
7/2/18,6/3/18,AS-223,Grammica,C_indecora,1677Dh,ss16-17,h,1,0.0416,41.6,1250,100,0.300480769,Chl.b,2.01263521480045,Haustorium,Grammica__Haustorium,Grammica__Chl.b,0.6994449652181897,ss16-17h,C_indecora__Chl.b
7/10/18,7/11/18,AS-283,Grammica,C_indecora,1677Bh,ss16-17,h,1,0.0454,45.4,1250,100,0.275330396,Chl.b,2.80416574405308,Haustorium,Grammica__Haustorium,Grammica__Chl.b,1.0311061129486654,ss16-17h,C_indecora__Chl.b
6/14/18,6/14/18,AS-189,Grammica,C_indecora,1677Df,ss16-17,f,1,0.0435,43.5,1250,100,0.287356322,Chl.b,7.1404310384814,Flower,Grammica__Flower,Grammica__Chl.b,1.9657731580692928,ss16-17f,C_indecora__Chl.b
6/14/18,6/14/18,AS-195,Grammica,C_indecora,1677Af,ss16-17,f,1,0.054,54,1250,100,0.231481481,Chl.b,6.3311342460905,Flower,Grammica__Flower,Grammica__Chl.b,1.8454794216954729,ss16-17f,C_indecora__Chl.b
7/2/18,6/3/18,AS-243,Grammica,C_indecora,1677Bf,ss16-17,f,1,0.0441,44.1,1250,100,0.283446712,Chl.b,10.33444160931592,Flower,Grammica__Flower,Grammica__Chl.b,2.335482172256722,ss16-17f,C_indecora__Chl.b
7/2/18,6/3/18,AS-204,Grammica,C_denticulata,1346Dy,ss13-46,y,1,0.0447,44.7,1250,100,0.279642058,Chl.b,7.495928407195521,Young,Grammica__Young,Grammica__Chl.b,2.014360007430063,ss13-46y,C_denticulata__Chl.b
7/4/18,7/4/18,AS-268,Grammica,C_denticulata,1346Dy,ss13-46,y,1,0.0427,42.7,1250,100,0.292740047,Chl.b,8.50818794380659,Young,Grammica__Young,Grammica__Chl.b,2.141028999092639,ss13-46y,C_denticulata__Chl.b
7/10/18,7/11/18,AS-278,Grammica,C_denticulata,1346By,ss13-46,y,1,0.0437,43.7,1250,100,0.28604119,Chl.b,4.0525200238559,Young,Grammica__Young,Grammica__Chl.b,1.399338940403372,ss13-46y,C_denticulata__Chl.b
7/10/18,7/11/18,AS-289,Grammica,C_denticulata,1346Ay,ss13-46,y,1,0.0426,42.6,1250,100,0.29342723,Chl.b,4.7182951870385,Young,Grammica__Young,Grammica__Chl.b,1.5514475663602758,ss13-46y,C_denticulata__Chl.b
7/10/18,7/11/18,AS-292,Grammica,C_denticulata,1346Cy,ss13-46,y,1,0.0516,51.6,1350,100,0.261627907,Chl.b,4.80408226786889,Young,Grammica__Young,Grammica__Chl.b,1.5694660497553665,ss13-46y,C_denticulata__Chl.b
7/10/18,7/11/18,AS-294,Grammica,C_denticulata,1346Dy,ss13-46,y,1,0.0493,49.3,1250,100,0.253549696,Chl.b,11.523770295776,Young,Grammica__Young,Grammica__Chl.b,2.4444118930196312,ss13-46y,C_denticulata__Chl.b
7/11/18,7/11/18,AS-315,Grammica,C_denticulata,1346y (trial) ,ss13-46,y,1,0.0461,46.1,1250,100,0.271149675,Chl.b,2.8657022816692495,Young,Grammica__Young,Grammica__Chl.b,1.0528134795159474,ss13-46y,C_denticulata__Chl.b
6/13/18,6/13/18,AS-170,Grammica,C_denticulata,1346Ao,ss13-46,o,1,0.0493,49.3,1250,100,0.253549696,Chl.b,1.0888590274841599,Old,Grammica__Old,Grammica__Chl.b,0.08513047606448149,ss13-46o,C_denticulata__Chl.b
7/2/18,6/3/18,AS-233,Grammica,C_denticulata,1346Do,ss13-46,o,1,0.0465,46.5,1250,100,0.268817204,Chl.b,2.5738870938914395,Old,Grammica__Old,Grammica__Chl.b,0.945417282996581,ss13-46o,C_denticulata__Chl.b
7/4/18,7/4/18,AS-257,Grammica,C_denticulata,1346Bo,ss13-46,o,1,0.0493,49.3,1250,100,0.253549696,Chl.b,1.6241810361459201,Old,Grammica__Old,Grammica__Chl.b,0.48500377255535865,ss13-46o,C_denticulata__Chl.b
7/4/18,7/4/18,AS-269,Grammica,C_denticulata,1346Ao,ss13-46,o,1,0.0447,44.7,1250,100,0.279642058,Chl.b,2.0218260614429004,Old,Grammica__Old,Grammica__Chl.b,0.7040011433330529,ss13-46o,C_denticulata__Chl.b
7/10/18,7/11/18,AS-293,Grammica,C_denticulata,1346Do,ss13-46,o,1,0.051,51,1250,100,0.245098039,Chl.b,2.5455465663873698,Old,Grammica__Old,Grammica__Chl.b,0.9343454270884445,ss13-46o,C_denticulata__Chl.b
6/14/18,6/14/18,AS-176,Grammica,C_denticulata,1346Ah,ss13-46,h,1,0.0499,49.9,1250,100,0.250501002,Chl.b,1.9140656312318998,Haustorium,Grammica__Haustorium,Grammica__Chl.b,0.6492296347774937,ss13-46h,C_denticulata__Chl.b
7/4/18,7/4/18,AS-256,Grammica,C_denticulata,1346Bh,ss13-46,h,1,0.0505,50.5,1250,100,0.247524752,Chl.b,3.44257672606352,Haustorium,Grammica__Haustorium,Grammica__Chl.b,1.2362202683109478,ss13-46h,C_denticulata__Chl.b
7/10/18,7/11/18,AS-277,Grammica,C_denticulata,13466Dh,ss13-46,h,1,0.0425,42.5,1250,100,0.294117647,Chl.b,12.177397056388049,Haustorium,Grammica__Haustorium,Grammica__Chl.b,2.4995815412831446,ss13-46h,C_denticulata__Chl.b
7/10/18,7/11/18,AS-291,Grammica,C_denticulata,1346Ch,ss13-46,h,1,0.0428,42.8,1250,100,0.292056075,Chl.b,8.304485987952,Haustorium,Grammica__Haustorium,Grammica__Chl.b,2.1167958613134155,ss13-46h,C_denticulata__Chl.b
7/10/18,7/11/18,AS-274,Grammica,C_denticulata,1346Cf,ss13-46,f,1,0.045,45,1250,100,0.277777778,Chl.b,14.56278334498356,Flower,Grammica__Flower,Grammica__Chl.b,2.6784691951697033,ss13-46f,C_denticulata__Chl.b
7/10/18,7/11/18,AS-290,Grammica,C_denticulata,1346Af,ss13-46,f,1,0.0421,42.1,1250,100,0.296912114,Chl.b,8.66690023711368,Flower,Grammica__Flower,Grammica__Chl.b,2.1595112109645602,ss13-46f,C_denticulata__Chl.b
-,12/6/17,AS-01,Grammica,C_sandwichiana,155sdlg,155,sdlg,1,0.0344,34.4,2050,100,0.595930233,Chl.a,17.00497050679461,Seedling,Grammica__Seedling,Grammica__Chl.a,2.8335056899539666,155sdlg,C_sandwichiana__Chl.a
-,12/6/17,AS-06,Grammica,C_sandwichiana,155sdlg,155,sdlg,2,0.0328,32.8,2050,100,0.625,Chl.a,17.614,Seedling,Grammica__Seedling,Grammica__Chl.a,2.86869404606057,155sdlg,C_sandwichiana__Chl.a
6/14/18,6/14/18,AS-197,Grammica,C_sandwichiana,155Cy,155,y,1,0.0435,43.5,1250,100,0.287356322,Chl.a,50.15646267176578,Young,Grammica__Young,Grammica__Chl.a,3.9151473749338996,155y,C_sandwichiana__Chl.a
7/14/18,6/3/18,AS-228,Grammica,C_sandwichiana,155Ay,155,y,1,0.0464,46.4,1250,100,0.269396552,Chl.a,39.19552266944656,Young,Grammica__Young,Grammica__Chl.a,3.668562525208241,155y,C_sandwichiana__Chl.a
7/2/18,6/3/18,AS-231,Grammica,C_sandwichiana,155Dy,155,y,1,0.053900000000000003,53.9,1250,100,0.231910946,Chl.a,42.962036141675796,Young,Grammica__Young,Grammica__Chl.a,3.760316847626584,155y,C_sandwichiana__Chl.a
7/2/18,6/3/18,AS-241,Grammica,C_sandwichiana,155By,155,y,1,0.0448,44.8,1250,100,0.279017857,Chl.a,44.17037386131334,Young,Grammica__Young,Grammica__Chl.a,3.788054291982225,155y,C_sandwichiana__Chl.a
7/11/18,7/11/18,AS-309,Grammica,C_sandwichiana,155Cy,155,y,1,0.084,84,1250,100,0.148809524,Chl.a,1.6252008949374,Young,Grammica__Young,Grammica__Chl.a,0.48563149732506955,155y,C_sandwichiana__Chl.a
6/14/18,6/14/18,AS-184,Grammica,C_sandwichiana,155Ao,155,o,1,0.0484,48.4,1250,100,0.258264463,Chl.a,3.53586518855281,Old,Grammica__Old,Grammica__Chl.a,1.2629580469209527,155o,C_sandwichiana__Chl.a
6/14/18,6/14/18,AS-186,Grammica,C_sandwichiana,155Do,155,o,1,0.0455,45.5,1250,100,0.274725275,Chl.a,8.4321153930475,Old,Grammica__Old,Grammica__Chl.a,2.1320476886985027,155o,C_sandwichiana__Chl.a
6/14/18,6/14/18,AS-187,Grammica,C_sandwichiana,155Bo,155,o,1,0.0477,47.7,1250,100,0.262054507,Chl.a,8.670558164932949,Old,Grammica__Old,Grammica__Chl.a,2.1599331791385015,155o,C_sandwichiana__Chl.a
7/2/18,6/3/18,AS-203,Grammica,C_sandwichiana,155Co,155,o,1,0.0498,49.8,1250,100,0.251004016,Chl.a,12.14689256717152,Old,Grammica__Old,Grammica__Chl.a,2.497073389519674,155o,C_sandwichiana__Chl.a
7/2/18,6/3/18,AS-229,Grammica,C_sandwichiana,155Bh,155,h,1,0.045,45,1250,100,0.277777778,Chl.a,43.592683368207474,Haustorium,Grammica__Haustorium,Grammica__Chl.a,3.7748893259110408,155h,C_sandwichiana__Chl.a
7/2/18,6/3/18,AS-230,Grammica,C_sandwichiana,155Ch,155,h,1,0.0446,44.6,1250,100,0.280269058,Chl.a,54.08950666933888,Haustorium,Grammica__Haustorium,Grammica__Chl.a,3.990640207138467,155h,C_sandwichiana__Chl.a
7/2/18,6/3/18,AS-232,Grammica,C_sandwichiana,155Dh,155,h,1,0.0408,40.8,1250,100,0.306372549,Chl.a,26.00678002284537,Haustorium,Grammica__Haustorium,Grammica__Chl.a,3.2583572779814554,155h,C_sandwichiana__Chl.a
7/2/18,6/3/18,AS-245,Grammica,C_sandwichiana,155Ch,155,h,1,0.0482,48.2,1250,100,0.2593361,Chl.a,38.980627655730004,Haustorium,Grammica__Haustorium,Grammica__Chl.a,3.6630647985092555,155h,C_sandwichiana__Chl.a
7/10/18,7/11/18,AS-281,Grammica,C_sandwichiana,155Ah,155,h,1,0.0488,48.8,1250,100,0.256147541,Chl.a,24.7563780753549,Haustorium,Grammica__Haustorium,Grammica__Chl.a,3.2090831598694565,155h,C_sandwichiana__Chl.a
6/14/18,6/14/18,AS-196,Grammica,C_sandwichiana,155Cf,155,f,1,0.0441,44.1,1250,100,0.283446712,Chl.a,57.4150226720624,Flower,Grammica__Flower,Grammica__Chl.a,4.050305989850253,155f,C_sandwichiana__Chl.a
7/4/18,7/4/18,AS-247,Grammica,C_sandwichiana,155Af,155,f,1,0.0445,44.5,1250,100,0.280898876,Chl.a,29.22311231746928,Flower,Grammica__Flower,Grammica__Chl.a,3.3749599173327813,155f,C_sandwichiana__Chl.a
-,12/6/17,AS-02,Grammica,C_polygonorum,1705sdlg,1705,sdlg,1,0.0142,14.2,2050,100,1.443661972,Chl.a,40.04630246947708,Seedling,Grammica__Seedling,Grammica__Chl.a,3.6900363488899615,1705sdlg,C_polygonorum__Chl.a
-,12/6/17,AS-04,Grammica,C_polygonorum,1705sdlg,1705,sdlg,2,0.0369,36.9,2050,100,0.555555556,Chl.a,53.267311153724954,Seedling,Grammica__Seedling,Grammica__Chl.a,3.9753228457246066,1705sdlg,C_polygonorum__Chl.a
-,12/6/17,AS-05,Grammica,C_polygonorum,1705sdlg,1705,sdlg,3,0.0501,50.1,2050,100,0.409181637,Chl.a,43.85605921094541,Seedling,Grammica__Seedling,Grammica__Chl.a,3.7809128919615906,1705sdlg,C_polygonorum__Chl.a
7/11/18,7/11/18,AS-304,Grammica,C_polygonorum,1705sdlg,1705,sdlg,1,0.0338,33.8,950,100,0.281065089,Chl.a,3.9633269264979,Seedling,Grammica__Seedling,Grammica__Chl.a,1.3770838307375788,1705sdlg,C_polygonorum__Chl.a
7/11/18,7/11/18,AS-310,Grammica,C_polygonorum,1705sdlg,1705,sdlg,1,0.0298,29.8,950,100,0.318791946,Chl.a,4.64353304919438,Seedling,Grammica__Seedling,Grammica__Chl.a,1.535475531046472,1705sdlg,C_polygonorum__Chl.a
6/14/18,6/14/18,AS-183,Grammica,C_polygonorum,1705Ay,1705,y,1,0.0408,40.8,1250,100,0.306372549,Chl.a,40.89009803659872,Young,Grammica__Young,Grammica__Chl.a,3.710887934388313,1705y,C_polygonorum__Chl.a
7/10/18,7/11/18,AS-288,Grammica,C_polygonorum,1705Cy,1705,y,1,0.0524,52.4,1250,100,0.238549618,Chl.a,0.6177433197804401,Young,Grammica__Young,Grammica__Chl.a,0,1705y,C_polygonorum__Chl.a
7/10/18,7/11/18,AS-295,Grammica,C_polygonorum,1705Dy,1705,y,1,0.0432,43.2,1250,100,0.289351852,Chl.a,1.6308449082424,Young,Grammica__Young,Grammica__Chl.a,0.48909829045531045,1705y,C_polygonorum__Chl.a
7/11/18,7/11/18,AS-303,Grammica,C_polygonorum,1705By,1705,y,1,0.0672,67.2,1250,100,0.186011905,Chl.a,3.18658668562645,Young,Grammica__Young,Grammica__Chl.a,1.1589503708089763,1705y,C_polygonorum__Chl.a
6/14/18,6/14/18,AS-182,Grammica,C_polygonorum,1705Ao,1705,o,1,0.048,48,1250,100,0.260416667,Chl.a,5.8248671949558295,Old,Grammica__Old,Grammica__Chl.a,1.7621362172104191,1705o,C_polygonorum__Chl.a
7/2/18,6/3/18,AS-201,Grammica,C_polygonorum,1705Bo,1705,o,1,0.0499,49.9,1250,100,0.250501002,Chl.a,5.65758266524014,Old,Grammica__Old,Grammica__Chl.a,1.7329967277141984,1705o,C_polygonorum__Chl.a
7/2/18,6/3/18,AS-202,Grammica,C_polygonorum,1705Co,1705,o,1,0.0421,42.1,1250,100,0.296912114,Chl.a,12.476944773747901,Old,Grammica__Old,Grammica__Chl.a,2.5238825311894133,1705o,C_polygonorum__Chl.a
7/10/18,7/11/18,AS-300,Grammica,C_polygonorum,1705Do,1705,o,1,0.0494,49.4,1250,100,0.253036437,Chl.a,6.9169711470951905,Old,Grammica__Old,Grammica__Chl.a,1.9339779927636593,1705o,C_polygonorum__Chl.a
7/10/18,7/11/18,AS-302,Grammica,C_polygonorum,1705Do,1705,o,1,0.042,42,1250,100,0.297619048,Chl.a,5.5729166738,Old,Grammica__Old,Grammica__Chl.a,1.7179185746520953,1705o,C_polygonorum__Chl.a
7/10/18,7/11/18,AS-282,Grammica,C_polygonorum,1705Ch,1705,h,1,0.0389,38.9,1250,100,0.321336761,Chl.a,1.9102763500575801,Haustorium,Grammica__Haustorium,Grammica__Chl.a,0.6472479698350105,1705h,C_polygonorum__Chl.a
7/10/18,7/11/18,AS-287,Grammica,C_polygonorum,1705Ah,1705,h,1,0.029,29,950,100,0.327586207,Chl.a,1.6805041384617199,Haustorium,Grammica__Haustorium,Grammica__Chl.a,0.5190938903230857,1705h,C_polygonorum__Chl.a
7/10/18,7/11/18,AS-296,Grammica,C_polygonorum,1705Dh,1705,h,1,0.0482,48.2,1250,100,0.2593361,Chl.a,1.497287346794,Haustorium,Grammica__Haustorium,Grammica__Chl.a,0.4036551022313802,1705h,C_polygonorum__Chl.a
7/2/18,6/3/18,AS-235,Grammica,C_polygonorum,1705Af,1705,f,1,0.0488,48.8,1250,100,0.256147541,Chl.a,40.415560965701346,Flower,Grammica__Flower,Grammica__Chl.a,3.699214885699895,1705f,C_polygonorum__Chl.a
7/10/18,7/11/18,AS-286,Grammica,C_polygonorum,1705Cf,1705,f,1,0.045,45,1250,100,0.277777778,Chl.a,5.02292778179612,Flower,Grammica__Flower,Grammica__Chl.a,1.6140130070690013,1705f,C_polygonorum__Chl.a
7/4/18,7/4/18,AS-248,Grammica,C_polygonorum,1705As,1705,s,1,0.0428,42.8,1250,100,0.292056075,Chl.a,66.67003510006501,Seed,Grammica__Seed,Grammica__Chl.a,4.199755604604405,1705s,C_polygonorum__Chl.a
7/10/18,7/11/18,AS-285,Grammica,C_polygonorum,1705Cs,1705,s,1,0.0289,28.9,950,100,0.328719723,Chl.a,4.02814134723369,Seed,Grammica__Seed,Grammica__Chl.a,1.3933050902362112,1705s,C_polygonorum__Chl.a
7/2/18,6/3/18,AS-207,Grammica,C_compacta,1566sdlg,1566,sdlg,1,0.0414,41.4,1250,100,0.301932367,Chl.a,55.65761470669334,Seedling,Grammica__Seedling,Grammica__Chl.a,4.0192189022634945,1566sdlg,C_compacta__Chl.a
-,12/6/17,AS-03,Grammica,C_compacta,1566sdlg,1566,sdlg,1,0.0391,39.1,2050,100,0.524296675,Chl.a,25.07334027215675,Seedling,Grammica__Seedling,Grammica__Chl.a,3.221805145103505,1566sdlg,C_compacta__Chl.a
-,12/6/17,AS-07,Grammica,C_compacta,1566sdlg,1566,sdlg,2,0.0384,38.4,2050,100,0.533854167,Chl.a,24.220333608872938,Seedling,Grammica__Seedling,Grammica__Chl.a,3.1871925162659043,1566sdlg,C_compacta__Chl.a
-,12/6/17,AS-08,Grammica,C_compacta,1566sdlg,1566,sdlg,3,0.0362,36.2,2050,100,0.566298343,Chl.a,22.109136758234502,Seedling,Grammica__Seedling,Grammica__Chl.a,3.0959909555833383,1566sdlg,C_compacta__Chl.a
-,12/6/17,AS-09,Grammica,C_compacta,1566sdlg,1566,sdlg,4,0.0425,42.5,2050,100,0.482352941,Chl.a,38.69498963290212,Seedling,Grammica__Seedling,Grammica__Chl.a,3.65571012738842,1566sdlg,C_compacta__Chl.a
7/4/18,7/4/18,AS-249,Grammica,C_compacta,1566sdlg,1566,sdlg,1,0.0532,53.2,1250,100,0.234962406,Chl.a,55.09874059797744,Seedling,Grammica__Seedling,Grammica__Chl.a,4.0091268610515485,1566sdlg,C_compacta__Chl.a
-,12/6/17,AS-21,Grammica,C_compacta,1566Ay,1566,y,1,0.0422,42.2,2050,100,0.485781991,Chl.a,19.05845653536723,Young,Grammica__Young,Grammica__Chl.a,2.94751092093737,1566y,C_compacta__Chl.a
-,12/6/17,AS-22,Grammica,C_compacta,1566Ay,1566,y,2,0.0419,41.9,2050,100,0.489260143,Chl.a,99.92681451801437,Young,Grammica__Young,Grammica__Chl.a,4.604438064232494,1566y,C_compacta__Chl.a
7/2/18,6/3/18,AS-244,Grammica,C_compacta,1566Ay,1566,y,1,0.0421,42.1,1250,100,0.296912114,Chl.a,69.50518408217444,Young,Grammica__Young,Grammica__Chl.a,4.241401342338133,1566y,C_compacta__Chl.a
7/4/18,7/4/18,AS-250,Grammica,C_compacta,1566Ay,1566,y,1,0.0486,48.6,1250,100,0.257201646,Chl.a,51.97863681297924,Young,Grammica__Young,Grammica__Chl.a,3.950832805571686,1566y,C_compacta__Chl.a
7/4/18,7/4/18,AS-265,Grammica,C_compacta,1566Ey,1566,y,1,0.0452,45.2,1250,100,0.276548673,Chl.a,68.91719590452234,Young,Grammica__Young,Grammica__Chl.a,4.232905726045695,1566y,C_compacta__Chl.a
7/2/18,6/3/18,AS-199,Grammica,C_compacta,1566Ao,1566,o,1,0.0424,42.4,1250,100,0.294811321,Chl.a,18.59667454377432,Old,Grammica__Old,Grammica__Chl.a,2.9229827821428644,1566o,C_compacta__Chl.a
7/2/18,6/3/18,AS-200,Grammica,C_compacta,1566Eo,1566,o,1,0.0495,49.5,1250,100,0.252525253,Chl.a,7.26568688234636,Old,Grammica__Old,Grammica__Chl.a,1.9831628530948815,1566o,C_compacta__Chl.a
7/4/18,7/4/18,AS-264,Grammica,C_compacta,1566Ao,1566,o,1,0.0408,40.8,1250,100,0.306372549,Chl.a,24.37763173863591,Old,Grammica__Old,Grammica__Chl.a,3.193665983922375,1566o,C_compacta__Chl.a
7/4/18,7/4/18,AS-266,Grammica,C_compacta,1566Eo,1566,o,1,0.0415,41.5,1250,100,0.301204819,Chl.a,11.22346685714429,Old,Grammica__Old,Grammica__Chl.a,2.418006850327461,1566o,C_compacta__Chl.a
6/14/18,6/14/18,AS-198,Grammica,C_compacta,1566Ah,1566,h,1,0.0523,52.3,1250,100,0.239005736,Chl.a,61.93112090123015,Haustorium,Grammica__Haustorium,Grammica__Chl.a,4.126022815887877,1566h,C_compacta__Chl.a
