Subgenus,Species,Accession.,Individual,AOI....Sample.per.Replicate.,Tissue,Measurement.Date,Time,Comments,exclude,Tissue.edit,ID,Metric,Value,Subgenus.Metric,Tissue.edit_names,Subgenus.Tissue
Grammica,C_australis,1382,A,3,haustorium,2018-01-25,11:30:18 AM,,,h,368,ΦNPQ,0.5398274,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,A,3,haustorium,2018-01-25,11:10:26 AM,,,h,369,ΦNPQ,0.293209877,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,S,1,seedling,2017-11-09,6:13:19 PM,,,sdlg,370,ΦNPQ,0.358526334,Grammica__ΦNPQ,Seedling,Grammica__Seedling
Grammica,C_californica,ss17-105,D,7,flower,2018-07-06,2:13:32 PM,,,f,371,ΦNPQ,0.353464775,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,D,13,flower,2018-04-03,4:33:24 PM,,,f,372,ΦNPQ,0.339275896,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_australis,1382,C,3,old,2017-12-13,2:31:06 PM,,,o,374,ΦNPQ,0.321542192,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_cephalanthii,1567,B,8,seed,2017-12-21,10:08:02 AM,,,s,376,ΦNPQ,0.449793746,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_compacta,1566,D,2,seed,2018-03-23,3:29:35 PM,,,s,377,ΦNPQ,0.350074386,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_californica,ss17-105,D,3,flower,2018-07-06,2:13:32 PM,,,f,378,ΦNPQ,0.27500743,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_sandwichiana,155,A,1,young,2018-01-15,10:49:39 AM,,,y,379,ΦNPQ,0.100010192,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,A,5,old,2018-05-29,3:19:24 PM,,,o,380,ΦNPQ,0.230113636,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_californica,ss17-105,E,8,flower,2018-07-06,2:26:42 PM,,,f,382,ΦNPQ,0.30616604,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_polygonorum,1705,D,3,haustorium,2018-07-06,12:10:49 PM,,,h,383,ΦNPQ,0.259739765,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,B,2,old,2018-04-17,2:09:31 PM,,,o,385,ΦNPQ,0.116487455,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_indecora,ss16-17,E,3,seed,2018-03-23,3:52:37 PM,,,s,387,ΦNPQ,0.208587571,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,G,5,seed (old),2018-05-29,12:53:01 PM,,,s,388,ΦNPQ,0.396767696,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,A,3,old,2017-12-21,10:20:01 AM,,,o,389,ΦNPQ,0.268094901,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_cephalanthii,1567,G,5,old,2018-04-03,5:27:45 PM,,,o,390,ΦNPQ,0.220631907,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_sandwichiana,155,C,1,haustorium,2017-12-13,3:55:12 PM,,,h,391,ΦNPQ,0.41224213,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,D,4,flower,2018-07-06,2:13:32 PM,,,f,392,ΦNPQ,0.317448202,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_australis,1382,A,4,old,2018-01-25,11:20:59 AM,,,o,393,ΦNPQ,0.187567132,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_polygonorum,1705,A,10,flower,2018-01-25,10:20:42 AM,,,f,394,ΦNPQ,0.199089301,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_sandwichiana,155,D,1,haustorium,2018-01-25,1:21:03 PM,,,h,395,ΦNPQ,0.201506908,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,B,2,haustorium,2017-12-13,12:25:12 PM,,,h,397,ΦNPQ,0.321033152,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_gracillima,CUGR,A,5,haustorium,2018-07-06,1:31:44 PM,,,h,399,ΦNPQ,0.441965155,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_indecora,ss16-17,B,1,flower,2018-03-23,3:39:17 PM,,,f,400,ΦNPQ,0.194030962,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,D,1,haustorium,2018-05-03,1:52:11 PM,,,h,401,ΦNPQ,0.197786947,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_sandwichiana,155,-,2,seedling,8/24/18,12:33:37,,,sdlg,403,ΦNPQ,0.246579538,Grammica__ΦNPQ,Seedling,Grammica__Seedling
Grammica,C_compacta,1566,B,2,old,2017-12-21,11:24:24 AM,,,o,404,ΦNPQ,0.149213118,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_sandwichiana,155,C,3,old,2017-12-13,3:46:17 PM,,,o,405,ΦNPQ,0.231964243,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,D,4,old,2018-06-22,4:47:32 PM,,,o,406,ΦNPQ,0.206379116,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_sandwichiana,155,-,2,seedling,8/24/18,12:18:16,,,sdlg,407,ΦNPQ,0.185771632,Grammica__ΦNPQ,Seedling,Grammica__Seedling
Grammica,C_australis,1382,C,2,old,2017-12-13,2:31:06 PM,,,o,408,ΦNPQ,0.274353741,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_australis,1382,B,3,haustorium,2017-12-13,3:30:14 PM,,,h,409,ΦNPQ,0.446539132,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,A,1,flower,2018-04-17,3:16:54 PM,,,f,411,ΦNPQ,0.163633064,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,D,2,flower,2018-04-19,5:03:34 PM,,,f,412,ΦNPQ,0.355590868,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_costaricensis,CUCO,B,4,old,2018-05-25,2:16:35 PM,,,o,413,ΦNPQ,0.191236495,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_indecora,ss16-17,A,1,haustorium,2017-12-13,1:34:11 PM,,,h,414,ΦNPQ,0.403428904,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,F,5,old,2018-03-23,4:26:33 PM,,,o,415,ΦNPQ,0.333875915,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_polygonorum,1705,B,3,old,2017-12-13,2:09:18 PM,,,o,417,ΦNPQ,0.317247066,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_sandwichiana,155,A,3,young,2018-01-15,10:49:39 AM,,,y,418,ΦNPQ,0.127286654,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_polygonorum,1705,B,2,old,2017-12-13,2:09:18 PM,,,o,421,ΦNPQ,0.352787456,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_gracillima,CUGR,C,2,old,2018-07-06,1:05:03 PM,,,o,423,ΦNPQ,0.508495226,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_gracillima,CUGR,A,4,haustorium,2018-07-06,1:31:44 PM,,,h,425,ΦNPQ,0.542024079,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,D,2,flower,2018-05-29,10:52:34 AM,,,f,426,ΦNPQ,0.175143316,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,D,2,haustorium,2018-03-08,11:59:03 AM,,,h,427,ΦNPQ,0.440685241,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_australis,1382,A,2,haustorium,2018-01-25,11:30:18 AM,,,h,428,ΦNPQ,0.592517007,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_compacta,1566,A,1,haustorium,2017-11-15,12:14:15 PM,,,h,430,ΦNPQ,0.478150494,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,14,flower,2018-04-03,4:33:24 PM,,,f,431,ΦNPQ,0.3894433,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_sandwichiana,155,A,1,haustorium,2018-01-25,12:33:35 PM,,,h,432,ΦNPQ,0.333414093,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,B,8,old,2017-12-13,12:12:56 PM,,,o,433,ΦNPQ,0.278613473,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_cephalanthii,1567,G,3,old,2018-04-03,5:27:45 PM,,,o,434,ΦNPQ,0.293909974,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,D,2,haustorium,2018-05-29,4:58:54 PM,,,h,436,ΦNPQ,0.307552928,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,B,1,haustorium,2017-12-13,12:25:12 PM,,,h,437,ΦNPQ,0.439231806,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,D,3,haustorium,2018-06-22,4:57:03 PM,,,h,438,ΦNPQ,0.177104146,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,2,haustorium,2018-03-04,4:43:17 PM,,,h,439,ΦNPQ,0.49124406,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,2,haustorium,2018-03-04,4:43:17 PM,,,h,440,ΦNPQ,0.49124406,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,C,6,old,2017-12-13,11:41:35 AM,,,o,442,ΦNPQ,0.240786962,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_costaricensis,CUCO,B,6,haustorium,2018-05-25,2:25:32 PM,,,h,443,ΦNPQ,0.343420127,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_sandwichiana,155,D,3,haustorium,2018-01-25,1:21:03 PM,,,h,444,ΦNPQ,0.297615862,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,F,7,seed (old),2018-05-29,12:23:38 PM,,,s,445,ΦNPQ,0.39476008,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_sandwichiana,155,C,2,old,2017-12-13,3:46:17 PM,,,o,448,ΦNPQ,0.266104534,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_tasmanica,17-15,D,2,haustorium,2018-05-03,1:52:11 PM,,,h,450,ΦNPQ,0.164152894,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,A,7,flower,2018-01-25,10:20:42 AM,,,f,452,ΦNPQ,0.135003733,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_californica,ss17-105,D,2,flower,2018-07-06,2:13:32 PM,,,f,453,ΦNPQ,0.190970771,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,D,8,seed,2018-04-19,5:03:34 PM,,,s,454,ΦNPQ,0.441269107,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_compacta,1566,D,3,seed,2018-03-23,3:29:35 PM,,,s,455,ΦNPQ,0.347783176,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_costaricensis,CUCO,C,2,haustorium,2018-05-25,3:09:23 PM,,,h,456,ΦNPQ,0.4045,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,B,1,haustorium,2018-04-17,2:21:56 PM,,,h,457,ΦNPQ,0.410798075,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,D,3,old,2018-07-06,11:37:37 AM,,,o,459,ΦNPQ,0.346393897,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_sandwichiana,155,C,2,haustorium,2017-12-13,3:55:12 PM,,,h,460,ΦNPQ,0.369502318,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_gracillima,CUGR,C,4,old,2018-07-06,1:05:03 PM,,,o,464,ΦNPQ,0.44274145,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_tasmanica,17-15,C,3,old,2018-05-29,1:24:33 PM,,,o,465,ΦNPQ,0.2213182,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_australis,1382,C,2,seed,2018-01-25,10:33:13 AM,,,s,466,ΦNPQ,0.268849528,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_gracillima,CUGR,C,1,young,2018-07-06,12:55:48 PM,,,y,467,ΦNPQ,0.531030547,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_cephalanthii,1567,D,7,flower,2018-04-03,4:33:24 PM,,,f,468,ΦNPQ,0.360879052,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_sandwichiana,155,B,3,old,2018-01-25,12:49:08 PM,,,o,470,ΦNPQ,0.227714174,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_australis,1382,B,2,old,2017-12-13,3:17:31 PM,,,o,475,ΦNPQ,0.387862513,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_costaricensis,CUCO,C,4,haustorium,2018-05-25,3:09:23 PM,,,h,476,ΦNPQ,0.285527681,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,A,5,haustorium,2018-04-17,3:29:24 PM,,,h,477,ΦNPQ,0.2406143,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,B,3,haustorium,2018-04-17,2:21:56 PM,,,h,480,ΦNPQ,0.208448657,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,2,young,2018-03-08,4:06:19 PM,,,y,481,ΦNPQ,0.467544321,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_tasmanica,17-15,B,3,haustorium,2018-03-15,4:54:21 PM,,,h,482,ΦNPQ,0.176933497,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,C,4,flower,2018-05-25,1:42:20 PM,,,f,483,ΦNPQ,0.357363145,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,B,2,haustorium,2018-03-15,4:54:21 PM,,,h,484,ΦNPQ,0.303645666,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_indecora,ss16-17,A,2,haustorium,2017-12-13,1:34:11 PM,,,h,485,ΦNPQ,0.271796951,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,B,4,old,2018-05-29,3:42:33 PM,,,o,486,ΦNPQ,0.26889134,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_tasmanica,17-15,-,3,seedling,8/24/18,12:55:20,,,sdlg,488,ΦNPQ,0.205009276,Grammica__ΦNPQ,Seedling,Grammica__Seedling
Grammica,C_sandwichiana,155,B,2,haustorium,2018-01-25,12:57:24 PM,,,h,489,ΦNPQ,0.082196495,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,B,3,young,2018-04-17,1:55:52 PM,,,y,490,ΦNPQ,0.324361345,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,B,5,old,2018-05-25,2:16:35 PM,,,o,491,ΦNPQ,0.077252323,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_indecora,ss16-17,A,6,seed,2018-01-15,10:19:56 AM,,,s,493,ΦNPQ,0.357479527,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_gracillima,CUGR,C,3,old,2018-07-06,1:05:03 PM,,,o,494,ΦNPQ,0.477978175,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_tasmanica,17-15,A,1,haustorium,2018-04-17,3:29:24 PM,,,h,495,ΦNPQ,0.365428571,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,G,2,old,2018-04-03,5:27:45 PM,,,o,497,ΦNPQ,0.253040677,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,D,6,haustorium,2018-06-22,4:57:03 PM,,,h,498,ΦNPQ,0.253253843,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,D,1,old,2018-07-06,11:37:37 AM,,,o,499,ΦNPQ,0.22198625,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_cephalanthii,1567,D,4,old,2018-04-03,4:18:12 PM,,,o,500,ΦNPQ,0.345418806,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_sandwichiana,155,B,1,haustorium,2018-01-25,12:57:24 PM,,,h,502,ΦNPQ,0.213396807,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_indecora,ss16-17,B,2,seed,2018-01-25,12:25:31 PM,,,s,504,ΦNPQ,0.22538314,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_australis,1382,B,3,old,2017-12-13,3:17:31 PM,,,o,506,ΦNPQ,0.431885237,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_gracillima,CUGR,A,4,young,2018-07-06,1:21:34 PM,,,y,507,ΦNPQ,0.316834234,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_cephalanthii,1567,D,2,young,2018-02-16,2:57:26 PM,,,y,508,ΦNPQ,0.016617692,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_tasmanica,17-15,A,4,young,2018-04-17,2:43:56 PM,,,y,510,ΦNPQ,0.426847767,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_gracillima,CUGR,A,2,young,2018-07-06,1:21:34 PM,,,y,511,ΦNPQ,0.167139082,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,C,4,old,2018-05-25,2:54:09 PM,,,o,512,ΦNPQ,0.042155425,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_indecora,ss16-17,D,2,flower,2018-02-16,3:35:35 PM,,,f,513,ΦNPQ,0.248861628,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_gracillima,CUGR,B,3,young,2018-07-06,10:33:15 AM,,,y,515,ΦNPQ,0.453477234,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_tasmanica,17-15,B,2,old,2017-12-21,12:02:39 PM,,,o,516,ΦNPQ,0.101154918,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_cephalanthii,1567,D,5,seed,2018-04-19,5:03:34 PM,,,s,517,ΦNPQ,0.488343163,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_polygonorum,1705,A,1,young,2018-01-25,9:48:59 AM,,,y,518,ΦNPQ,0.248670234,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_polygonorum,1705,X,3,seed,2017-11-02,11:20:52 AM,,,s,519,ΦNPQ,0.375608097,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_costaricensis,CUCO,B,4,haustorium,2018-05-25,2:25:32 PM,,,h,520,ΦNPQ,0.255587918,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,A,5,young,2018-05-29,11:11:53 AM,,,y,521,ΦNPQ,0.124252075,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_tasmanica,17-15,B,1,haustorium,2018-03-15,4:54:21 PM,,,h,522,ΦNPQ,0.308538883,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,B,2,old,2018-03-15,4:32:42 PM,,,o,523,ΦNPQ,0.129931973,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_sandwichiana,155,C,3,haustorium,2017-12-13,3:55:12 PM,,,h,524,ΦNPQ,0.118758738,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,C,2,haustorium,2018-05-29,1:36:57 PM,,,h,525,ΦNPQ,0.380863128,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,E,1,old,2018-05-25,6:05:05 PM,,,o,526,ΦNPQ,0.247416345,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_tasmanica,17-15,C,1,young,2018-05-29,1:12:22 PM,,,y,527,ΦNPQ,0.304451342,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_tasmanica,17-15,B,2,haustorium,2018-04-17,2:21:56 PM,,,h,528,ΦNPQ,0.257557601,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,D,2,old,2018-07-06,11:37:37 AM,,,o,529,ΦNPQ,0.241757627,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,D,2,old,2018-06-22,4:47:32 PM,,,o,530,ΦNPQ,0.141414141,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_polygonorum,1705,B,4,old,2017-12-13,2:09:18 PM,,,o,533,ΦNPQ,0.3025768,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_compacta,1566,A,2,old,2017-11-15,11:48:47 AM,,,o,534,ΦNPQ,0.115753927,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_polygonorum,1705,D,1,haustorium,2018-07-06,12:10:49 PM,,,h,535,ΦNPQ,0.27038292,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_sandwichiana,155,C,3,young,2017-12-13,3:38:43 PM,,,y,536,ΦNPQ,0.302400483,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,D,1,old,2018-06-22,4:47:32 PM,,,o,538,ΦNPQ,0.136287959,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_cephalanthii,1567,D,1,flower,2018-04-19,5:03:34 PM,,,f,541,ΦNPQ,0.388698789,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_californica,ss17-105,B,2,haustorium,2018-05-29,4:03:02 PM,,,h,542,ΦNPQ,0.298054721,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_gracillima,CUGR,A,5,young,2018-07-06,1:21:34 PM,,,y,543,ΦNPQ,0.400164122,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_cephalanthii,1567,D,8,flower,2018-04-03,4:33:24 PM,,,f,544,ΦNPQ,0.34393938,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,D,3,haustorium,2018-05-03,1:52:11 PM,,,h,546,ΦNPQ,0.180017137,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,F,5,seed (old),2018-05-29,12:23:38 PM,,,s,547,ΦNPQ,0.352044613,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,D,12,seed,2018-04-19,5:03:34 PM,,,s,548,ΦNPQ,0.521941794,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_denticulata,ss13-46,B,3,old,2018-06-20,1:09:13 PM,,,o,549,ΦNPQ,0.166715272,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_tasmanica,17-15,A,2,haustorium,2017-12-21,12:12:19 PM,,,h,550,ΦNPQ,0.166715272,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_australis,1382,B,4,young,2017-12-13,3:07:51 PM,,,y,551,ΦNPQ,0.271618625,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_cephalanthii,1567,B,1,young,2017-12-13,12:04:21 PM,,,y,552,ΦNPQ,0.385749386,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,B,2,haustorium,2018-06-20,1:19:35 PM,,,h,554,ΦNPQ,0.380591008,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,A,1,young,2018-05-29,11:11:53 AM,,,y,555,ΦNPQ,0.111730739,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_gracillima,CUGR,B,2,young,2018-07-06,10:33:15 AM,,,y,556,ΦNPQ,0.424195288,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,A,3,young,2018-05-03,1:03:52 PM,,,y,557,ΦNPQ,0.093721771,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,B,6,old,2018-05-25,2:16:35 PM,,,o,558,ΦNPQ,0.093721771,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,B,5,haustorium,2018-06-20,1:19:35 PM,,,h,559,ΦNPQ,0.170105116,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,B,3,old,2018-03-15,4:32:42 PM,,,o,560,ΦNPQ,0.126665161,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_gracillima,CUGR,C,1,old,2018-07-06,1:05:03 PM,,,o,562,ΦNPQ,0.455780702,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_polygonorum,1705,D,4,haustorium,2018-07-06,12:10:49 PM,,,h,565,ΦNPQ,0.249195431,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,C,3,flower,2018-06-20,3:03:14 PM,,,f,566,ΦNPQ,0.148949846,Grammica__ΦNPQ,Flower,Grammica__Flower
Grammica,C_denticulata,ss13-46,A,4,haustorium,2018-05-29,11:30:47 AM,,,h,567,ΦNPQ,0.177789839,Grammica__ΦNPQ,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,D,7,seed,2018-04-19,5:03:34 PM,,,s,568,ΦNPQ,0.439907967,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_tasmanica,17-15,C,5,young,2018-05-29,1:12:22 PM,,,y,569,ΦNPQ,0.171774194,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_gracillima,CUGR,A,3,young,2018-07-06,1:21:34 PM,,,y,570,ΦNPQ,0.26344086,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_sandwichiana,155,C,5,seed,2018-01-15,9:59:00 AM,,,s,571,ΦNPQ,0.154743854,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,D,1,young,2018-03-08,4:06:19 PM,,,y,572,ΦNPQ,0.453701025,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_cephalanthii,1567,F,3,old,2018-03-23,4:26:33 PM,,,o,573,ΦNPQ,0.244071275,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_gracillima,CUGR,C,2,young,2018-07-06,12:55:48 PM,,,y,574,ΦNPQ,0.335974921,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_gracillima,CUGR,C,3,young,2018-07-06,12:55:48 PM,,,y,575,ΦNPQ,0.410577682,Grammica__ΦNPQ,Young,Grammica__Young
Grammica,C_australis,1382,A,2,old,2018-01-25,11:20:59 AM,,,o,576,ΦNPQ,0.191226831,Grammica__ΦNPQ,Old,Grammica__Old
Grammica,C_cephalanthii,1567,F,1,seed (old),2018-05-29,12:23:38 PM,,,s,577,ΦNPQ,0.368809573,Grammica__ΦNPQ,Seed,Grammica__Seed
Grammica,C_compacta,1566,B,2,young,2017-12-21,11:12:51 AM,,,y,578,ΦNPQ,0.029851941,Grammica__ΦNPQ,Young,Grammica__Young
