Subgenus,Species,Accession.,Individual,Tissue.edit,Metric,mean,n,sd
Grammica,C_costaricensis,CUCO,C,o,NPQ,0.148011377,4,0.11240924232747891
Grammica,C_costaricensis,CUCO,C,o,X1.qP,0.27743288225,4,0.02931787278281368
Grammica,C_costaricensis,CUCO,C,h,Fo,0.08161666666666667,6,0.010095031781359915
Grammica,C_costaricensis,CUCO,C,h,Fm,0.21831666666666666,6,0.02736913711951232
Grammica,C_costaricensis,CUCO,C,h,Ft,0.0951,6,0.014126429131241907
Grammica,C_costaricensis,CUCO,C,h,Fo.,0.0643690525,6,0.006252394998408843
Grammica,C_costaricensis,CUCO,C,h,Fv.Fm,0.6241594501666667,6,0.0434911295484293
Grammica,C_costaricensis,CUCO,C,h,φPSII,0.26326160083333333,6,0.05383718165627242
Grammica,C_costaricensis,CUCO,C,h,ΦNPQ,0.3004315106666667,6,0.055251733622713885
Grammica,C_costaricensis,CUCO,C,h,Φf.D,0.4363068885,6,0.04456193838370832
Grammica,C_costaricensis,CUCO,C,h,NPQ,0.6988464965,6,0.17239307659025258
Grammica,C_costaricensis,CUCO,C,h,X1.qP,0.46937161666666666,6,0.08508525256827
Grammica,C_denticulata,ss13-46,-,sdlg,Fo,0.03096,5,0.005041626721604842
Grammica,C_denticulata,ss13-46,-,sdlg,Fm,0.09168,5,0.0290274352983518
Grammica,C_denticulata,ss13-46,-,sdlg,Ft,0.03264,5,0.006433739192724553
Grammica,C_denticulata,ss13-46,-,sdlg,Fo.,0.0226092614,5,0.0038807114645578573
Grammica,C_denticulata,ss13-46,-,sdlg,Fv.Fm,0.6318447448,5,0.12638847425957833
Grammica,C_denticulata,ss13-46,-,sdlg,φPSII,0.08492815000000001,2,0.005765870316161474
Grammica,C_denticulata,ss13-46,-,sdlg,ΦNPQ,0.464926591,1,NA
Grammica,C_denticulata,ss13-46,-,sdlg,Φf.D,0.3730441846,5,0.0925170646812942
Grammica,C_denticulata,ss13-46,-,sdlg,NPQ,0.9723491278,5,0.6173021686416977
Grammica,C_denticulata,ss13-46,-,sdlg,X1.qP,0.5757394664,5,0.36484817624552224
Grammica,C_denticulata,ss13-46,1,sdlg,Fo,0.02542857142857143,7,0.005752018279327205
Grammica,C_denticulata,ss13-46,1,sdlg,Fm,0.11345714285714285,7,0.026838148044829594
Grammica,C_denticulata,ss13-46,1,sdlg,Ft,0.032414285714285715,7,0.007781479844568677
Grammica,C_denticulata,ss13-46,1,sdlg,Fo.,0.022363237142857144,7,0.0048545880765890745
Grammica,C_denticulata,ss13-46,1,sdlg,Fv.Fm,0.7754293418571429,7,0.013757293887658638
Grammica,C_denticulata,ss13-46,1,sdlg,ΦNPQ,0.18126696766666667,6,0.03403623067242762
Grammica,C_denticulata,ss13-46,1,sdlg,Φf.D,0.28524418142857144,7,0.019542479352768684
Grammica,C_denticulata,ss13-46,1,sdlg,NPQ,0.6011028545714285,7,0.12171051377857568
Grammica,C_denticulata,ss13-46,1,sdlg,X1.qP,0.20725386557142858,7,0.05457943922739508
Grammica,C_denticulata,ss13-46,2,sdlg,Fo,0.03203333333333333,3,0.0030005555041247496
Grammica,C_denticulata,ss13-46,2,sdlg,Fm,0.1438,3,0.012012909722461088
Grammica,C_denticulata,ss13-46,2,sdlg,Ft,0.045733333333333334,3,0.0030005555041247513
Grammica,C_denticulata,ss13-46,2,sdlg,Fo.,0.027419101666666668,3,0.0023743160238477805
Grammica,C_denticulata,ss13-46,2,sdlg,Fv.Fm,0.775686871,3,0.032789493657932434
Grammica,C_denticulata,ss13-46,2,sdlg,φPSII,0.414800995,2,0.03429995531834877
Grammica,C_denticulata,ss13-46,2,sdlg,ΦNPQ,0.24221017533333333,3,0.05460981464956483
Grammica,C_denticulata,ss13-46,2,sdlg,Φf.D,0.318345587,3,0.005590811329191134
Grammica,C_denticulata,ss13-46,2,sdlg,NPQ,0.7629896186666667,3,0.18521040332112362
Grammica,C_denticulata,ss13-46,2,sdlg,X1.qP,0.33692053466666666,3,0.08522388890253858
Grammica,C_denticulata,ss13-46,A,y,Fo,0.013819999999999999,5,0.0038310572953167894
Grammica,C_denticulata,ss13-46,A,y,Fm,0.026099999999999998,5,0.010290529626797641
Grammica,C_denticulata,ss13-46,A,y,Ft,0.01432,5,0.004031376935986017
Grammica,C_denticulata,ss13-46,A,y,Fo.,0.0121227104,5,0.003344740083408993
Grammica,C_denticulata,ss13-46,A,y,Fv.Fm,0.4487720428,5,0.07515106464214828
Grammica,C_denticulata,ss13-46,A,y,φPSII,0.2876377396,5,0.07628742813922548
Grammica,C_denticulata,ss13-46,A,y,ΦNPQ,0.1403056652,5,0.07604275900212236
Grammica,C_denticulata,ss13-46,A,y,Φf.D,0.572056595,5,0.0835685871255547
Grammica,C_denticulata,ss13-46,A,y,NPQ,0.2591380292,5,0.17838837244077876
Grammica,C_denticulata,ss13-46,A,y,X1.qP,0.2792245532,5,0.06612601315606464
Grammica,C_denticulata,ss13-46,A,o,Fo,0.004425,4,0.0022440662497647734
Grammica,C_denticulata,ss13-46,A,o,Fm,0.01005,4,0.007316875471583938
Grammica,C_denticulata,ss13-46,A,o,Ft,0.00575,4,0.0035199431813596085
Grammica,C_denticulata,ss13-46,A,o,Fo.,0.0038600067499999996,4,0.002099641877010994
Grammica,C_denticulata,ss13-46,A,o,Fv.Fm,0.50566075525,4,0.12801060740228004
Grammica,C_denticulata,ss13-46,A,o,φPSII,0.19184027775,4,0.14773275271101033
Grammica,C_denticulata,ss13-46,A,o,ΦNPQ,0.19648088625000001,4,0.05539660789414974
Grammica,C_denticulata,ss13-46,A,o,Φf.D,0.6116788360000001,4,0.09522423975791275
Grammica,C_denticulata,ss13-46,A,o,NPQ,0.3173025755,4,0.05078419270946333
Grammica,C_denticulata,ss13-46,A,o,X1.qP,0.6169384015,4,0.26269002609184344
Grammica,C_denticulata,ss13-46,A,h,Fo,0.027200000000000002,4,0.005153639490690051
Grammica,C_denticulata,ss13-46,A,h,Fm,0.076925,4,0.018254930840734512
Grammica,C_denticulata,ss13-46,A,h,Ft,0.0344,4,0.008396427811873332
Grammica,C_denticulata,ss13-46,A,h,Fo.,0.023725299499999998,4,0.004393802638141476
Grammica,C_denticulata,ss13-46,A,h,Fv.Fm,0.64199203825,4,0.042754307121945646
Grammica,C_denticulata,ss13-46,A,h,φPSII,0.36552460125,4,0.08653970531081906
Grammica,C_denticulata,ss13-46,A,h,ΦNPQ,0.18189608025,4,0.0201757518571237
Grammica,C_denticulata,ss13-46,A,h,Φf.D,0.45257931875,4,0.09140079913694651
Grammica,C_denticulata,ss13-46,A,h,NPQ,0.415195539,4,0.10152641229340295
Grammica,C_denticulata,ss13-46,A,h,X1.qP,0.3515905665,4,0.1323165896149325
Grammica,C_denticulata,ss13-46,A,f,Fo,0.02785,6,0.008496293309437946
Grammica,C_denticulata,ss13-46,A,f,Fm,0.10719999999999999,6,0.034927181392147864
Grammica,C_denticulata,ss13-46,A,f,Ft,0.04533333333333334,6,0.012063609189072177
Grammica,C_denticulata,ss13-46,A,f,Fo.,0.0253671115,6,0.007650244738697365
Grammica,C_denticulata,ss13-46,A,f,Fv.Fm,0.733937175,6,0.04211335357560995
Grammica,C_denticulata,ss13-46,A,f,φPSII,0.35150003875,4,0.0412619155520561
Grammica,C_denticulata,ss13-46,A,f,ΦNPQ,0.158124036,6,0.024239534505279766
Grammica,C_denticulata,ss13-46,A,f,Φf.D,0.4407479931666667,6,0.08170898529057757
Grammica,C_denticulata,ss13-46,A,f,NPQ,0.37010933583333333,6,0.09709461230461541
Grammica,C_denticulata,ss13-46,A,f,X1.qP,0.40456377233333335,6,0.09504856690697047
Grammica,C_denticulata,ss13-46,B,y,Fo,0.02223333333333333,3,0.010885923632532673
Grammica,C_denticulata,ss13-46,B,y,Fm,0.06666666666666667,3,0.03807260607488451
Grammica,C_denticulata,ss13-46,B,y,Ft,0.022533333333333336,3,0.008893443277681224
Grammica,C_denticulata,ss13-46,B,y,Fo.,0.019189759666666667,3,0.007781918051911387
Grammica,C_denticulata,ss13-46,B,y,Fv.Fm,0.6547800116666667,3,0.05003298849734662
Grammica,C_denticulata,ss13-46,B,y,φPSII,0.504112505,3,0.05064512979584575
Grammica,C_denticulata,ss13-46,B,y,ΦNPQ,0.135625142,3,0.07518983162687237
Grammica,C_denticulata,ss13-46,B,y,Φf.D,0.36026235333333334,3,0.06537215235791025
Grammica,C_denticulata,ss13-46,B,y,NPQ,0.40577906333333336,3,0.294030742144949
Grammica,C_denticulata,ss13-46,B,y,X1.qP,0.12875700733333334,3,0.011216768728228922
Grammica,C_denticulata,ss13-46,B,o,Fo,0.013566666666666666,3,0.0069945216657991225
Grammica,C_denticulata,ss13-46,B,o,Fm,0.0417,3,0.025253712598348778
Grammica,C_denticulata,ss13-46,B,o,Ft,0.0188,3,0.008853812738024224
Grammica,C_denticulata,ss13-46,B,o,Fo.,0.01194248,3,0.005977086067818331
Grammica,C_denticulata,ss13-46,B,o,Fv.Fm,0.6605866076666667,3,0.039507251931119196
Grammica,C_denticulata,ss13-46,B,o,φPSII,0.328880238,3,0.08710759533816842
Grammica,C_denticulata,ss13-46,B,o,ΦNPQ,0.181173509,3,0.0260875933510287
Grammica,C_denticulata,ss13-46,B,o,Φf.D,0.48994625333333336,3,0.10160538059532649
Grammica,C_denticulata,ss13-46,B,o,NPQ,0.3845859996666667,3,0.11956502117675026
Grammica,C_denticulata,ss13-46,B,o,X1.qP,0.43866534366666665,3,0.1471989059526794
Grammica,C_denticulata,ss13-46,B,h,Fo,0.035616666666666665,6,0.013492429976348466
Grammica,C_denticulata,ss13-46,B,h,Fm,0.1325,6,0.0637235278370556
Grammica,C_denticulata,ss13-46,B,h,Ft,0.0683,6,0.0366153519715433
Grammica,C_denticulata,ss13-46,B,h,Fo.,0.03164981816666667,6,0.012434407947214576
Grammica,C_denticulata,ss13-46,B,h,Fv.Fm,0.7184132055,6,0.048566480167458896
Grammica,C_denticulata,ss13-46,B,h,φPSII,0.26506774916666664,6,0.10057226794500208
Grammica,C_denticulata,ss13-46,B,h,ΦNPQ,0.21776848683333333,6,0.08052998059501268
Grammica,C_denticulata,ss13-46,B,h,Φf.D,0.517163764,6,0.11912137317115228
Grammica,C_denticulata,ss13-46,B,h,NPQ,0.4578075281666667,6,0.2651048545896807
Grammica,C_denticulata,ss13-46,B,h,X1.qP,0.5869146301666667,6,0.13889882921792857
Grammica,C_denticulata,ss13-46,C,y,Fo,0.0306,2,0.010748023074035521
Grammica,C_denticulata,ss13-46,C,y,Fm,0.0897,2,0.0014142135623730963
Grammica,C_denticulata,ss13-46,C,y,Ft,0.03235,2,0.0020506096654409854
Grammica,C_denticulata,ss13-46,C,y,Fo.,0.0243908135,2,0.005506935591065551
Grammica,C_denticulata,ss13-46,C,y,Fv.Fm,0.6597651485,2,0.11445772923318658
Grammica,C_denticulata,ss13-46,C,y,φPSII,0.407613448,2,0.04505100622362134
Grammica,C_denticulata,ss13-46,C,y,ΦNPQ,0.23151488999999997,2,0.07360127690002997
Grammica,C_denticulata,ss13-46,C,y,Φf.D,0.360871662,2,0.028550270676408643
Grammica,C_denticulata,ss13-46,C,y,NPQ,0.6516508365,2,0.2555093520625358
Grammica,C_denticulata,ss13-46,C,y,X1.qP,0.228746968,2,0.1491670760433186
Grammica,C_denticulata,ss13-46,C,o,Fo,0.025975,4,0.010471031467816338
Grammica,C_denticulata,ss13-46,C,o,Fm,0.109825,4,0.044348421617911055
Grammica,C_denticulata,ss13-46,C,o,Ft,0.044475,4,0.01805369306633225
Grammica,C_denticulata,ss13-46,C,o,Fo.,0.023439218249999998,4,0.009165800354984077
Grammica,C_denticulata,ss13-46,C,o,Fv.Fm,0.764121865,4,0.015803441759973714
Grammica,C_denticulata,ss13-46,C,o,φPSII,0.38403423766666667,3,0.03031506406083078
Grammica,C_denticulata,ss13-46,C,o,ΦNPQ,0.1770329105,4,0.027028222743775466
Grammica,C_denticulata,ss13-46,C,o,Φf.D,0.40190371775,4,0.06111834278890218
Grammica,C_denticulata,ss13-46,C,o,NPQ,0.44401168175000005,4,0.06627156118484558
Grammica,C_denticulata,ss13-46,C,o,X1.qP,0.39263381225,4,0.10031616509088606
Grammica,C_denticulata,ss13-46,C,h,Fo,0.0399,5,0.01890330658906002
Grammica,C_denticulata,ss13-46,C,h,Fm,0.17874,5,0.09524921521986415
Grammica,C_denticulata,ss13-46,C,h,Ft,0.06294,5,0.024096327521014486
Grammica,C_denticulata,ss13-46,C,h,Fo.,0.03448073,5,0.015599370668481901
Grammica,C_denticulata,ss13-46,C,h,Fv.Fm,0.7666731106,5,0.02789127600723046
Grammica,C_denticulata,ss13-46,C,h,φPSII,0.3750092156,5,0.08217824229366737
Grammica,C_denticulata,ss13-46,C,h,ΦNPQ,0.22401636360000002,5,0.06650975191358625
Grammica,C_denticulata,ss13-46,C,h,Φf.D,0.4009744212,5,0.12378585556172055
Grammica,C_denticulata,ss13-46,C,h,NPQ,0.6496484852,5,0.41065834271412766
Grammica,C_denticulata,ss13-46,C,h,X1.qP,0.4403148054,5,0.1287332141831674
Grammica,C_denticulata,ss13-46,C,f,Fo,0.044823076923076924,13,0.02010311558963576
Grammica,C_denticulata,ss13-46,C,f,Fm,0.15313846153846153,13,0.06480962555132196
Grammica,C_denticulata,ss13-46,C,f,Ft,0.09226153846153846,13,0.046841177370299913
Grammica,C_denticulata,ss13-46,C,f,Fo.,0.04147935653846154,13,0.01831478482757981
Grammica,C_denticulata,ss13-46,C,f,Fv.Fm,0.706785930923077,13,0.045212216145080066
Grammica,C_denticulata,ss13-46,C,f,φPSII,0.2570705345384615,13,0.16183382365044194
Grammica,C_denticulata,ss13-46,C,f,ΦNPQ,0.1526157766923077,13,0.036054664294510104
Grammica,C_denticulata,ss13-46,C,f,Φf.D,0.5903136888461539,13,0.14840245442307973
Grammica,C_denticulata,ss13-46,C,f,NPQ,0.2704061967692308,13,0.07362255286153728
Grammica,C_denticulata,ss13-46,C,f,X1.qP,0.6175304324615385,13,0.2314168438288071
Grammica,C_denticulata,ss13-46,D,y,Fo,0.0422875,8,0.011999218724567029
Grammica,C_denticulata,ss13-46,D,y,Fm,0.1158125,8,0.03617581818602823
Grammica,C_denticulata,ss13-46,D,y,Ft,0.052575,8,0.01413493645445315
Grammica,C_denticulata,ss13-46,D,y,Fo.,0.038152236125,8,0.009476553282564491
Grammica,C_denticulata,ss13-46,D,y,Fv.Fm,0.621336741875,8,0.06773537307297094
Grammica,C_denticulata,ss13-46,D,y,ΦNPQI,0.41147035725000003,8,0.0706879667030831
Grammica,C_denticulata,ss13-46,D,y,ΦNPQI,0.12345392,8,0.05708830393413813
Grammica,C_denticulata,ss13-46,D,y,Φf.D,0.465075722625,8,0.047162198449778966
Grammica,C_denticulata,ss13-46,D,y,NPQ,0.26891807575,8,0.13705212535571645
Grammica,C_denticulata,ss13-46,D,y,X1.qP,0.273825905625,8,0.05181488022593434
Grammica,C_denticulata,ss13-46,D,o,Fo,0.025825,4,0.003649086643714196
Grammica,C_denticulata,ss13-46,D,o,Fm,0.060899999999999996,4,0.009055017025568381
Grammica,C_denticulata,ss13-46,D,o,Ft,0.03675,4,0.00328684245642126
Grammica,C_denticulata,ss13-46,D,o,Fo.,0.0229470505,4,0.002516836023587354
Grammica,C_denticulata,ss13-46,D,o,Fv.Fm,0.57561029275,4,0.004649367996382757
Grammica,C_denticulata,ss13-46,D,o,φPSII,0.2186582615,4,0.036721218944139426
Grammica,C_denticulata,ss13-46,D,o,ΦNPQ,0.173077309,4,0.03958364693695911
Grammica,C_denticulata,ss13-46,D,o,Φf.D,0.60826442925,4,0.05024087907390133
Grammica,C_denticulata,ss13-46,D,o,NPQ,0.28910712025,4,0.08598604108011103
Grammica,C_denticulata,ss13-46,D,o,X1.qP,0.573830553,4,0.07256422378358435
Grammica,C_denticulata,ss13-46,D,h,Fo,0.07432,10,0.033782993749321075
Grammica,C_denticulata,ss13-46,D,h,Fm,0.1991090909090909,11,0.13033182615574337
Grammica,C_denticulata,ss13-46,D,h,Ft,0.10305,10,0.051284202679231
Grammica,C_denticulata,ss13-46,D,h,Fo.,0.0647284722,10,0.03051242604833223
Grammica,C_denticulata,ss13-46,D,h,Fv.Fm,0.5448907139090909,11,0.08913691126999065
Grammica,C_denticulata,ss13-46,D,h,φPSII,0.1644908539090909,11,0.07762520091989492
Grammica,C_denticulata,ss13-46,D,h,ΦNPQ,0.22210575054545453,11,0.08407265084843102
Grammica,C_denticulata,ss13-46,D,h,Φf.D,0.5870665268999999,10,0.10466137635264537
Grammica,C_denticulata,ss13-46,D,h,NPQ,0.4018524006363636,11,0.2242942643535446
Grammica,C_denticulata,ss13-46,D,h,X1.qP,0.648829577,11,0.13833871190144514
Grammica,C_gracillima,CUGR,A,y,Fo,0.02095,8,0.009863931409795124
Grammica,C_gracillima,CUGR,A,y,Fm,0.041775,8,0.020630750280657684
Grammica,C_gracillima,CUGR,A,y,Ft,0.0183125,8,0.007988999132736036
Grammica,C_gracillima,CUGR,A,y,Fo.,0.0148595435,8,0.006525170059440094
Grammica,C_gracillima,CUGR,A,y,Fv.Fm,0.491605358125,8,0.03761591041406076
Grammica,C_gracillima,CUGR,A,y,φPSII,0.212963766125,8,0.04710654487954725
Grammica,C_gracillima,CUGR,A,y,ΦNPQ,0.2942198401428571,7,0.13389974380163133
Grammica,C_gracillima,CUGR,A,y,Φf.D,0.4602097095,8,0.11675588178322352
Grammica,C_gracillima,CUGR,A,y,NPQ,0.84414980525,8,0.6257642016828926
Grammica,C_gracillima,CUGR,A,y,X1.qP,0.401278150125,8,0.09573040555325399
Grammica,C_gracillima,CUGR,A,o,Fo,0.0031999999999999997,4,0.0011489125293076058
Grammica,C_gracillima,CUGR,A,o,Fm,0.0045,4,0.0025768197453450254
Grammica,C_gracillima,CUGR,A,o,Ft,0.00345,4,0.0016441816606851364
Grammica,C_gracillima,CUGR,A,o,Fo.,0.002466741,4,0.0011551329212259515
Grammica,C_gracillima,CUGR,A,o,Fv.Fm,0.409638554,1,NA
Grammica,C_gracillima,CUGR,A,o,φPSII,0.01953125,4,0.0390625
Grammica,C_gracillima,CUGR,A,o,ΦNPQ,0.05275790675,4,0.1055158135
Grammica,C_gracillima,CUGR,A,o,Φf.D,0.710843373,1,NA
Grammica,C_gracillima,CUGR,A,o,NPQ,0.07421875,4,0.1484375
Grammica,C_gracillima,CUGR,A,o,X1.qP,0.775857364,1,NA
Grammica,C_gracillima,CUGR,A,h,Fo,0.12116,5,0.027425954860314346
Grammica,C_gracillima,CUGR,A,h,Fm,0.28078000000000003,5,0.08308590133109227
Grammica,C_gracillima,CUGR,A,h,Ft,0.07494,5,0.024917122626820293
Grammica,C_gracillima,CUGR,A,h,Fo.,0.0606872718,5,0.016621154815905082
Grammica,C_gracillima,CUGR,A,h,Fv.Fm,0.5602347276,5,0.037484262124828936
Grammica,C_gracillima,CUGR,A,h,φPSII,0.1278932392,5,0.04696075836852462
Grammica,C_gracillima,CUGR,A,h,ΦNPQ,0.5044409563333333,3,0.05447642752981226
Grammica,C_gracillima,CUGR,A,h,Φf.D,0.278384535,5,0.09300161582107189
Grammica,C_gracillima,CUGR,A,h,NPQ,1.5327982986666666,3,0.40723614771593764
Grammica,C_gracillima,CUGR,A,h,X1.qP,0.5490428484,5,0.1456286931876978
Grammica,C_gracillima,CUGR,B,y,Fo,0.01658,5,0.004095973632727633
Grammica,C_gracillima,CUGR,B,y,Fm,0.04578,5,0.01461786578129653
Grammica,C_gracillima,CUGR,B,y,Ft,0.01424,5,0.006151666440892257
Grammica,C_gracillima,CUGR,B,y,Fo.,0.0109756956,5,0.003924608108880975
Grammica,C_gracillima,CUGR,B,y,Fv.Fm,0.6300882228,5,0.03936378278503073
Grammica,C_gracillima,CUGR,B,y,φPSII,0.2578127764,5,0.03738057536663704
Grammica,C_gracillima,CUGR,B,y,ΦNPQ,0.438951655,5,0.06549490087048575
Grammica,C_gracillima,CUGR,B,y,Φf.D,0.3032355686,5,0.05560066887538093
Grammica,C_gracillima,CUGR,B,y,NPQ,1.5286224432,5,0.5682833997424513
Grammica,C_gracillima,CUGR,B,y,X1.qP,0.3585731362,5,0.12050343746044682
Grammica,C_gracillima,CUGR,B,o,Fo,0.027450000000000002,2,0.0034648232278140815
Grammica,C_gracillima,CUGR,B,o,Fm,0.06155,2,0.0010606601717798223
Grammica,C_gracillima,CUGR,B,o,Ft,0.02595,2,0.004879036790187178
Grammica,C_gracillima,CUGR,B,o,Fo.,0.0174528065,2,0.0012971753692714422
Grammica,C_gracillima,CUGR,B,o,Fv.Fm,0.5534697875,2,0.0639876532142368
Grammica,C_gracillima,CUGR,B,o,φPSII,0.0626988335,2,0.057925768200480725
Grammica,C_gracillima,CUGR,B,o,ΦNPQ,0.424431351,1,NA
Grammica,C_gracillima,CUGR,B,o,Φf.D,0.4209879505,2,0.07201481141865308
Grammica,C_gracillima,CUGR,B,o,NPQ,1.2714342525,2,0.5261496826203511
Grammica,C_gracillima,CUGR,B,o,X1.qP,0.843516355,2,0.11191713770189696
Grammica,C_gracillima,CUGR,B,h,Fo,0.07796666666666666,3,0.02535672165981504
Grammica,C_gracillima,CUGR,B,h,Fm,0.1866,3,0.08635004342789875
Grammica,C_gracillima,CUGR,B,h,Ft,0.07893333333333333,3,0.02438161875949449
Grammica,C_gracillima,CUGR,B,h,Fo.,0.05197964966666667,3,0.015611888468602939
Grammica,C_gracillima,CUGR,B,h,Fv.Fm,0.5662273369999999,3,0.055945009412716094
Grammica,C_gracillima,CUGR,B,h,φPSII,0.058304081333333334,3,0.03476100778679186
Grammica,C_gracillima,CUGR,B,h,ΦNPQ,0.496587833,3,0.086894416097693
Grammica,C_gracillima,CUGR,B,h,Φf.D,0.44510808599999996,3,0.1137352073182312
Grammica,C_gracillima,CUGR,B,h,NPQ,1.1931291683333334,3,0.4549072948907346
Grammica,C_gracillima,CUGR,B,h,X1.qP,0.847005378,3,0.08459721801238627
Grammica,C_gracillima,CUGR,C,y,Fo,0.03985,4,0.010797993640795806
Grammica,C_gracillima,CUGR,C,y,Fm,0.0885,4,0.02303837378520165
Grammica,C_gracillima,CUGR,C,y,Ft,0.026950000000000002,4,0.012800651025110663
Grammica,C_gracillima,CUGR,C,y,Fo.,0.023174267,4,0.010001493259084566
Grammica,C_gracillima,CUGR,C,y,Fv.Fm,0.54945362825,4,0.032835242121314966
Grammica,C_gracillima,CUGR,C,y,φPSII,0.21451316775,4,0.02691046690027845
Grammica,C_gracillima,CUGR,C,y,ΦNPQ,0.42586104999999996,3,0.09842184875133435
Grammica,C_gracillima,CUGR,C,y,Φf.D,0.30638771575,4,0.10818977527836156
Grammica,C_gracillima,CUGR,C,y,NPQ,1.2991768556666667,3,0.5884228368349579
Grammica,C_gracillima,CUGR,C,y,X1.qP,0.30726646725,4,0.07013587742689582
Grammica,C_gracillima,CUGR,C,o,Fo,0.05245,4,0.022785155986592087
Grammica,C_gracillima,CUGR,C,o,Fm,0.1245,4,0.05363288792025529
Grammica,C_gracillima,CUGR,C,o,Ft,0.0396,4,0.015713264036051413
Grammica,C_gracillima,CUGR,C,o,Fo.,0.03209541925,4,0.013222742274617304
Grammica,C_gracillima,CUGR,C,o,Fv.Fm,0.5794480905,4,0.011987131489643263
Grammica,C_gracillima,CUGR,C,o,φPSII,0.20269724375,4,0.023549573321065918
Grammica,C_gracillima,CUGR,C,o,ΦNPQ,0.47124888825,4,0.02877795335201962
Grammica,C_gracillima,CUGR,C,o,Φf.D,0.3260538685,4,0.024895759258432546
Grammica,C_gracillima,CUGR,C,o,NPQ,1.45413237175,4,0.16951489378940338
Grammica,C_gracillima,CUGR,C,o,X1.qP,0.4369715225,4,0.05895270311797871
Grammica,C_indecora,ss16-17,-,sdlg,Fo,0.0201,7,0.01847277275704255
Grammica,C_indecora,ss16-17,-,sdlg,Fm,0.07997142857142857,7,0.07421050496809092
Grammica,C_indecora,ss16-17,-,sdlg,Ft,0.039914285714285715,7,0.04076160074430462
Grammica,C_indecora,ss16-17,-,sdlg,Fo.,0.018208670142857142,7,0.016614718795880983
Grammica,C_indecora,ss16-17,-,sdlg,Fv.Fm,0.7516216281428572,7,0.03287385916600456
Grammica,C_indecora,ss16-17,-,sdlg,φPSII,0.34876216514285713,7,0.06636550922255212
Grammica,C_indecora,ss16-17,-,sdlg,ΦNPQ,0.1989402598,5,0.02771756916409579
Grammica,C_indecora,ss16-17,-,sdlg,Φf.D,0.4722842564285714,7,0.04960680231021914
Grammica,C_indecora,ss16-17,-,sdlg,NPQ,0.382742166,7,0.10317325012589569
Grammica,C_indecora,ss16-17,-,sdlg,X1.qP,0.49118137157142855,7,0.09520736948531376
Grammica,C_indecora,ss16-17,A,y,Fo,0.008666666666666666,3,0.00251064400768674
Grammica,C_indecora,ss16-17,A,y,Fm,0.016166666666666666,3,0.006423654204059659
Grammica,C_indecora,ss16-17,A,y,Ft,0.009166666666666667,3,0.00300055550412475
Grammica,C_indecora,ss16-17,A,y,Fo.,0.005723035666666667,3,0.001127005180620006
Grammica,C_indecora,ss16-17,A,y,φPSII,0,3,0
Grammica,C_indecora,ss16-17,A,y,ΦNPQ,0,3,0
Grammica,C_indecora,ss16-17,A,y,NPQ,0,3,0
Grammica,C_indecora,ss16-17,A,o,Fo,0.0069,3,5e-4
Grammica,C_indecora,ss16-17,A,o,Fm,0.0168,3,0.00327414110874898
Grammica,C_indecora,ss16-17,A,o,Ft,0.009633333333333334,3,0.0012583057392117917
Grammica,C_indecora,ss16-17,A,o,Fo.,0.006467069,3,4.49669487004622e-4
Grammica,C_indecora,ss16-17,A,o,Fv.Fm,0.58185168,3,0.058216889042293614
Grammica,C_indecora,ss16-17,A,o,φPSII,0.3277456383333333,3,0.028751770143015647
Grammica,C_indecora,ss16-17,A,o,ΦNPQ,0.093378872,3,0.017736185365636235
Grammica,C_indecora,ss16-17,A,o,Φf.D,0.5788754896666667,3,0.04332249418674386
Grammica,C_indecora,ss16-17,A,o,NPQ,0.16319189166666667,3,0.040347626665147136
Grammica,C_indecora,ss16-17,A,o,X1.qP,0.398538447,3,0.009548509952412541
Grammica,C_indecora,ss16-17,A,h,Fo,0.033966666666666666,3,0.009867792728535258
Grammica,C_indecora,ss16-17,A,h,Fm,0.0946,3,0.02916230443569232
Grammica,C_indecora,ss16-17,A,h,Ft,0.04493333333333333,3,0.012970093805880253
Grammica,C_indecora,ss16-17,A,h,Fo.,0.026823817666666666,3,0.007264935638801029
Grammica,C_indecora,ss16-17,A,h,Fv.Fm,0.6383739653333333,3,0.02148624296557239
Grammica,C_indecora,ss16-17,A,h,φPSII,0.17607809333333335,3,0.026944112967258918
Grammica,C_indecora,ss16-17,A,h,ΦNPQ,0.34311059433333335,3,0.06650124648816405
Grammica,C_indecora,ss16-17,A,h,Φf.D,0.48081131233333335,3,0.052546178427349134
Grammica,C_indecora,ss16-17,A,h,NPQ,0.7292564706666667,3,0.21869897070255492
Grammica,C_indecora,ss16-17,A,h,X1.qP,0.652973892,3,0.047446416784682054
Grammica,C_indecora,ss16-17,A,f,Fo,0.017333333333333333,3,0.0028728615235220326
Grammica,C_indecora,ss16-17,A,f,Fm,0.018133333333333335,3,0.003225419869309008
Grammica,C_indecora,ss16-17,A,f,Ft,0.017,3,0.003204684071792413
Grammica,C_indecora,ss16-17,A,f,Fo.,0.013872897,3,0.0027080388841425438
Grammica,C_indecora,ss16-17,A,f,φPSII,0,3,0
Grammica,C_indecora,ss16-17,A,f,ΦNPQ,0,3,0
Grammica,C_indecora,ss16-17,A,f,NPQ,0,3,0
Grammica,C_indecora,ss16-17,A,s,Ft,0.123,1,NA
Grammica,C_indecora,ss16-17,A,s,Fv.Fm,0.6018696195,2,0.005472468378123441
