Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
454	0	-6.882073	-6.524595	-0.3574776	-0.361857	0.99545	0.00455021	1.9909	0.00910041	0.9531457
455	1	-10.32171	-9.984112	-0.3376014	-0.728323	0.98278	0.01722	1.96556	0.0344399	0.9343878
456	0	-2.826947	-2.470994	-0.3559526	-0.990344	0.997969	0.00203097	1.99594	0.00406194	0.9516932
457	1	-6.990898	-6.602983	-0.387915	-0.55818	0.985277	0.0147233	1.97055	0.0294467	0.982603
458	0	-5.583954	-5.182215	-0.4017388	-0.781941	0.994401	0.00559895	1.9888	0.0111979	0.9962806
459	1	-7.00195	-6.661803	-0.3401468	-0.483895	0.986271	0.0137291	1.97254	0.0274581	0.9367693
460	0	-6.722242	-6.351398	-0.3708442	-0.304839	0.988722	0.0112778	1.97744	0.0225557	0.9659716
461	1	-4.917814	-4.581456	-0.3363583	-0.819176	0.996234	0.00376581	1.99247	0.00753163	0.933227
462	0	-10.29416	-9.913773	-0.380384	0.106135	0.90812	0.0918804	1.81624	0.183761	0.9752308
463	1	-4.903849	-4.59168	-0.312169	-0.80903	0.996556	0.00344411	1.99311	0.00688822	0.9109237
464	0	-6.73025	-6.386847	-0.3434038	-0.342127	0.992832	0.00716759	1.98566	0.0143352	0.9398253
465	1	-6.851448	-6.504665	-0.346783	-0.319713	0.993233	0.00676655	1.98647	0.0135331	0.9430065
466	0	-8.876124	-8.693554	-0.1825701	-0.250898	0.984354	0.0156459	1.96871	0.0312918	0.8001988
467	1	-6.807576	-6.450588	-0.3569882	-0.428755	0.996393	0.00360696	1.99279	0.00721392	0.9526793
468	0	-12.85078	-12.65686	-0.1939217	-0.00646602	0.858069	0.141931	1.71614	0.283861	0.8093342
469	1	-2.907307	-2.553238	-0.3540689	-0.961609	0.997874	0.00212551	1.99575	0.00425102	0.9499022
470	0	-8.44239	-8.037258	-0.4051318	-0.211722	0.942317	0.0576827	1.88463	0.115365	0.9996667
471	1	-2.810339	-2.427075	-0.3832638	-0.949794	0.997717	0.00228253	1.99543	0.00456507	0.9780434
472	0	-8.94119	-8.537001	-0.4041887	-0.157362	0.924023	0.0759765	1.84805	0.151953	0.9987244
473	1	-5.3932	-4.996106	-0.3970945	-0.562712	0.996265	0.00373494	1.99253	0.00746987	0.9916644
474	0	-6.788869	-6.503474	-0.2853949	-0.575699	0.991563	0.00843694	1.98313	0.0168739	0.8868582
475	1	-5.07189	-4.703552	-0.3683377	-0.733469	0.99536	0.00463977	1.99072	0.00927954	0.9635534
476	0	-7.907595	-7.546541	-0.3610539	-0.458678	0.974505	0.0254954	1.94901	0.0509907	0.9565606
477	1	-6.86106	-6.573872	-0.2871874	-0.763031	0.993831	0.0061692	1.98766	0.0123384	0.8884493
478	0	-6.597108	-6.226052	-0.3710558	-0.629734	0.98998	0.0100199	1.97996	0.0200399	0.966176
